MeasurementDateGMT,Greenwich - Falconwood: Nitric Oxide (ug/m3),Greenwich - Falconwood: Nitrogen Dioxide (ug/m3),Greenwich - Falconwood: Oxides of Nitrogen (ug/m3),Greenwich - Falconwood: Ozone (ug/m3),Greenwich - Falconwood: PM10 Particulate (ug/m3)
2020-10-25,176.2,394.5,664.4999999999999,953.5999999999999,245.20000000000002
2020-10-26,229.59999999999997,530.6,883.0000000000001,805.3000000000001,318.8
2020-10-27,293.49999999999994,529.3000000000001,979.2000000000002,837.8000000000002,305.5000000000001
2020-10-28,150.90000000000003,354.0000000000001,585.2999999999998,1053.1,321.30000000000007
2020-10-29,122.8,306.7,495.00000000000006,1095.4,354.1
2020-10-30,76.89999999999999,246.2,364.5,1197.8,301.59999999999997
2020-10-31,79.70000000000002,227.6,349.8,1123.3999999999999,399.0
2020-11-01,37.59999999999998,122.29999999999998,180.50000000000003,1102.9999999999998,410.8
2020-11-02,75.5,197.90000000000003,313.79999999999995,1075.3,233.59999999999997
2020-11-03,202.89999999999998,627.9000000000001,938.3999999999999,931.4999999999998,304.3
2020-11-04,1207.5,1497.4000000000003,3349.2999999999993,250.69999999999993,537.3
2020-11-05,1747.0000000000002,1666.8000000000002,4345.8,99.20000000000002,1341.5
2020-11-06,1601.5000000000005,1645.6999999999998,4101.4,129.89999999999998,1295.9000000000003
2020-11-07,1252.0000000000002,1310.2,3229.9,81.80000000000001,1080.1000000000001
2020-11-08,667.3,837.5,1860.9999999999995,107.4,924.7000000000002
2020-11-09,593.4,805.5,1715.5000000000002,211.39999999999998,469.09999999999997
2020-11-10,264.1,644.5999999999999,1049.6,397.05,371.0
2020-11-11,186.59999999999997,394.70000000000005,680.8,690.3,357.40000000000003
2020-11-12,103.00000000000001,357.3,515.3,1058.5,375.70000000000005
2020-11-13,184.1,658.7,941.4,778.4000000000001,413.3999999999999
2020-11-14,59.50000000000002,226.2,317.29999999999995,1108.6000000000001,416.3
2020-11-15,34.99999999999999,139.59999999999997,193.40000000000003,1317.8000000000004,267.20000000000005
2020-11-16,151.79999999999998,293.90000000000003,557.3000000000001,1124.9,304.40000000000003
2020-11-17,68.4,217.3,321.8,1286.3,312.8
2020-11-18,105.19999999999999,277.00000000000006,437.9,1063.1,421.5
2020-11-19,339.4,862.0,1382.1999999999998,788.9000000000001,331.5
2020-11-20,316.4000000000001,757.4,1242.1999999999996,710.7999999999998,316.0
2020-11-21,50.800000000000004,231.70000000000005,309.8,1314.2000000000003,273.29999999999995
2020-11-22,181.6,731.3999999999999,1009.6999999999999,605.0,349.0
2020-11-23,715.6999999999999,1117.6,2214.9,323.6,464.8999999999999
2020-11-24,188.1,442.09999999999997,733.0,932.6999999999998,326.70000000000005
2020-11-25,404.40000000000015,840.9,1461.2,617.3,601.2000000000002
2020-11-26,1470.7,1897.8999999999999,4153.1,191.20000000000013,832.2
2020-11-27,2132.3999999999996,1965.3,5234.499999999999,62.29999999999997,825.0000000000001
2020-11-28,1037.5,1578.3,3169.0,62.89999999999997,1051.9999999999998
2020-11-29,469.8,1214.3999999999999,1934.7,221.2,732.3000000000002
2020-11-30,336.9,826.9,1343.3999999999999,292.9,507.50000000000006
2020-12-01,509.40000000000003,1098.0000000000002,1878.9999999999995,630.1999999999997,502.1000000000001
2020-12-02,581.8,1274.1000000000001,2165.9999999999995,201.60000000000005,587.5
2020-12-03,504.2,1112.6999999999998,1882.9,538.3999999999999,346.4
2020-12-04,314.9000000000001,907.2000000000002,1389.9000000000003,529.0,242.5
2020-12-05,676.8999999999999,1418.4,2456.5999999999995,431.19999999999993,435.4999999999999
2020-12-06,642.6000000000001,1274.0000000000002,2259.2,331.29999999999984,375.70000000000005
2020-12-07,1501.9999999999998,1968.3000000000004,4271.7,110.2,578.1
2020-12-08,1170.7999999999997,1650.8999999999999,3447.9,81.3,503.29999999999995
2020-12-09,486.0,1105.7000000000003,1851.4000000000003,279.79999999999995,445.6
2020-12-10,626.1,950.2999999999998,1910.4999999999995,481.69999999999993,509.1999999999998
2020-12-11,640.5000000000001,1203.1,2185.2,386.29999999999984,355.8
2020-12-12,277.30000000000007,913.6999999999999,1338.4999999999995,344.90000000000003,327.4000000000001
2020-12-13,172.80000000000007,517.3,782.2999999999998,744.1999999999999,254.29999999999998
2020-12-14,149.10000000000002,402.0,630.3,1177.1,333.09999999999997
2020-12-15,181.55,537.0,815.4500000000002,916.8499999999998,278.8
2020-12-16,207.7,554.9000000000001,873.2,848.9000000000003,264.50000000000006
2020-12-17,208.40000000000003,487.8,807.3,870.8,300.6
2020-12-18,77.50000000000001,236.9,355.8,1012.1000000000003,223.39999999999998
2020-12-19,80.5,281.0,404.59999999999997,1101.4,289.0
2020-12-20,57.39999999999999,308.3999999999999,395.8,1148.1000000000001,215.7
2020-12-21,109.99999999999999,294.70000000000005,463.4,968.9999999999999,146.9
2020-12-22,867.7999999999998,1058.6999999999998,2388.8,486.2,340.4
2020-12-23,233.60000000000005,546.7,905.0,795.4000000000001,199.80000000000004
2020-12-24,195.6,445.09999999999997,745.0,1075.3999999999999,150.69999999999996
2020-12-25,102.2,525.0999999999999,680.8,904.4,257.2
2020-12-26,4.500000000000003,195.4,202.50000000000003,1199.3000000000002,166.5
2020-12-27,106.1,449.29999999999995,611.6999999999999,1088.7,237.70000000000002
2020-12-28,354.4,884.3,1427.1000000000001,462.20000000000005,268.4
2020-12-29,411.5999999999999,942.0,1573.3,571.4,376.19999999999993
2020-12-30,621.7,1021.2999999999998,1975.0,284.20000000000005,429.3
2020-12-31,671.6,1281.1,2310.6999999999994,241.49999999999994,429.1
2021-01-01,268.49999999999994,743.2,1154.5000000000002,358.89999999999986,557.1000000000001
2021-01-02,370.99999999999994,813.8000000000001,1383.3,485.2,263.1
2021-01-03,261.29999999999995,588.0,988.0999999999999,557.6999999999999,244.5
2021-01-04,316.30000000000007,533.4999999999999,1017.9000000000001,750.0999999999999,236.7
2021-01-05,318.79999999999995,538.1,1026.6000000000001,660.5999999999998,216.2
2021-01-06,537.3000000000001,792.6999999999999,1616.6,450.3,250.20000000000002
2021-01-07,604.8000000000001,1167.4,2094.5000000000005,249.9,550.7
2021-01-08,865.5,1246.2000000000003,2573.3,177.3,508.6000000000001
2021-01-09,1035.4,1312.9,2900.5999999999995,275.7999999999999,509.8
2021-01-10,132.00000000000003,754.9999999999999,957.2,347.70000000000005,373.9
2021-01-11,75.29999999999998,364.19999999999993,479.49999999999994,1020.0999999999999,251.90000000000003
2021-01-12,363.80000000000007,975.9,1533.9,741.6,242.29999999999998
2021-01-13,569.1999999999997,1120.6000000000001,1993.7,326.7000000000001,403.30000000000007
2021-01-14,443.69999999999993,995.9,1676.7999999999997,614.6000000000001,178.30000000000004
2021-01-15,1142.1,1328.7000000000003,3079.699999999999,194.7999999999999,521.2
2021-01-16,190.1,708.1999999999999,999.6000000000001,542.6,269.40000000000003
2021-01-17,129.79999999999995,595.9,795.0,847.9999999999999,329.3
2021-01-18,131.70000000000002,504.80000000000007,707.4000000000001,945.5,278.09999999999997
2021-01-19,33.0,201.4,252.40000000000003,1275.7000000000003,174.7
2021-01-20,46.29999999999999,208.80000000000004,279.9,1292.1,288.09999999999997
2021-01-21,85.29999999999998,417.3,548.4,1096.8999999999999,233.40000000000003
2021-01-22,268.5,750.5,1162.2,710.3,305.5
2021-01-23,545.7,1078.9,1915.3000000000004,595.6000000000001,303.9999999999999
2021-01-24,354.6,1064.9,1608.1999999999998,561.5999999999999,350.59999999999997
2021-01-25,395.70000000000005,1104.7999999999997,1711.8,575.0999999999999,427.29999999999995
2021-01-26,273.20000000000005,727.9999999999999,1147.2,812.0999999999999,243.3
2021-01-27,411.99999999999994,906.8,1538.8,400.6000000000001,330.59999999999997
2021-01-28,123.19999999999997,449.40000000000003,638.1999999999999,833.4,242.69999999999996
2021-01-29,176.6,569.0999999999999,840.3,1008.5000000000001,280.2
2021-01-30,199.29999999999998,566.2,872.1000000000001,697.5,267.29999999999995
2021-01-31,301.29999999999995,733.4999999999999,1195.2,590.6000000000003,401.40000000000003
2021-02-01,552.9000000000002,1000.6,1848.4,315.20000000000005,488.7000000000001
2021-02-02,180.60000000000002,463.99999999999994,740.4999999999999,1016.5,433.5
2021-02-03,323.30000000000007,844.4,1339.7999999999997,862.4999999999999,360.90000000000003
2021-02-04,355.90000000000003,850.7,1396.3999999999999,669.0,352.50000000000006
2021-02-05,252.90000000000003,724.6999999999999,1112.2,844.1999999999999,282.50000000000006
2021-02-06,495.20000000000005,936.7000000000002,1695.7000000000005,396.2,387.1
2021-02-07,100.49999999999999,295.2,449.6,1366.1000000000001,278.9000000000001
2021-02-08,223.3,537.9,880.4999999999999,1238.5999999999997,262.6
2021-02-09,309.3999999999999,724.1,1198.5,1135.1,334.1
2021-02-10,370.4,860.5000000000001,1428.8,1005.1999999999998,673.2
2021-02-11,494.3,1072.8999999999999,1830.7000000000003,801.5,794.8000000000001
2021-02-12,306.8999999999999,777.5,1248.6999999999998,982.1999999999999,812.5
2021-02-13,223.10000000000002,652.6999999999999,994.8999999999999,1008.8999999999997,638.8000000000002
2021-02-14,76.6,404.0,521.6,1168.0,536.5
2021-02-15,121.5,446.1000000000001,633.0,959.3,349.0
2021-02-16,73.89999999999998,319.80000000000007,433.20000000000005,1173.3,370.09999999999997
2021-02-17,57.8,244.1,332.70000000000005,1389.8999999999999,374.4
2021-02-18,82.4,333.0000000000001,459.3,1279.9,282.49999999999994
2021-02-19,96.89999999999998,341.50000000000006,489.9,1233.3999999999996,375.3
2021-02-20,56.59999999999999,241.79999999999995,328.7,1169.8,860.9
2021-02-21,196.3,657.8,958.9000000000001,854.3000000000001,761.0
2021-02-22,303.3,851.5000000000002,1316.6000000000004,501.1,659.8000000000002
2021-02-23,112.4,333.4000000000001,503.30000000000007,1096.0,325.3
2021-02-24,68.70000000000002,289.2,394.3999999999999,1148.7,452.40000000000003
2021-02-25,306.5,986.0,1455.4,774.3,499.6000000000001
2021-02-26,663.9,1378.3000000000002,2395.9,368.4000000000001,659.3
2021-02-27,695.4,1376.7,2442.7999999999997,378.8,903.5
2021-02-28,298.1,798.8,1255.1000000000001,749.1,644.5999999999999
2021-03-01,377.99999999999994,820.3000000000001,1399.3999999999999,651.8,939.4
2021-03-02,1032.4999999999998,1195.8999999999999,2778.399999999999,221.40000000000003,1321.5000000000002
2021-03-03,1183.2,1373.0,3186.6000000000004,63.39999999999998,1112.7
2021-03-04,454.5,851.6,1548.4999999999998,651.1,524.0
2021-03-05,385.9,750.6999999999999,1341.9,1052.5,615.9999999999999
2021-03-06,463.29999999999995,1091.0000000000002,1801.3000000000002,828.3999999999997,587.8
2021-03-07,366.9000000000001,1197.6,1760.3000000000002,555.4999999999999,709.4000000000001
2021-03-08,482.29999999999995,1276.1999999999998,2015.2,353.10000000000014,986.0000000000001
2021-03-09,301.2,845.2,1306.8,705.2,645.1
2021-03-10,72.0,282.1,392.90000000000003,1341.3000000000002,462.20000000000005
2021-03-11,51.900000000000006,227.9,307.09999999999997,1305.3999999999999,342.3
2021-03-12,65.0,261.59999999999997,361.0,1419.2,322.1
2021-03-13,105.69999999999997,340.09999999999997,502.00000000000006,1365.0,219.70000000000002
2021-03-14,130.70000000000002,396.5000000000001,596.8,1203.9999999999998,265.1
2021-03-15,434.29999999999995,1043.9,1709.0999999999997,1045.1999999999998,555.6
2021-03-16,328.4,719.8,1223.5000000000005,811.4499999999999,563.0499999999998
2021-03-17,480.6,793.6999999999999,1530.7,933.1,1026.9567164179105
2021-03-18,516.6,891.2,1683.5,721.3000000000001,1036.7462686567164
2021-03-19,537.8000000000001,911.7999999999998,1736.4999999999998,920.0999999999999,975.7074626865672
2021-03-20,483.1,1065.5,1805.8999999999996,531.5999999999999,914.6686567164179
2021-03-21,244.70000000000005,656.9000000000001,1032.2,864.4999999999999,853.6298507462685
2021-03-22,473.19999999999993,1064.8,1789.7,549.0,792.5910447761194
2021-03-23,347.4,722.7000000000002,1255.5000000000002,801.6999999999999,596.6999999999999
2021-03-24,203.70000000000002,529.9999999999999,841.9,1046.5000000000002,608.4000000000001
2021-03-25,167.29999999999998,368.6000000000001,625.1999999999998,1200.4000000000003,323.7
2021-03-26,81.60000000000001,271.8,396.7,1443.3,301.2
2021-03-27,87.39999999999999,223.9,357.9,1382.1,343.8999999999999
2021-03-28,22.499999999999996,128.6,162.49999999999997,1613.5000000000002,440.3999999999999
2021-03-29,73.8,298.0,411.40000000000003,1358.5000000000002,483.50000000000006
2021-03-30,871.05,1447.8000000000002,2783.649999999999,754.2499999999998,825.65
2021-03-31,882.9999999999999,1553.8,2907.7000000000007,604.3999999999999,1431.6764705882354
2021-04-01,385.90000000000003,698.3000000000003,1290.1000000000001,943.9999999999998,1438.8705882352938
2021-04-02,191.3,378.6000000000001,671.6999999999999,1429.3000000000004,1194.9176470588234
2021-04-03,196.29999999999998,409.8,710.7000000000002,1484.1000000000004,950.9647058823527
2021-04-04,132.6,482.6,686.0999999999999,1382.4000000000003,707.0117647058822
2021-04-05,152.1,402.69999999999993,635.8,1269.1000000000001,463.05882352941177
2021-04-06,354.6,691.1,1234.5000000000002,1020.1999999999996,487.50000000000006
2021-04-07,348.5,807.9,1341.8,916.0999999999997,434.80000000000007
2021-04-08,129.6,441.70000000000005,640.3,1197.9,364.90000000000003
2021-04-09,256.1,582.3999999999999,974.8000000000001,1085.0999999999997,380.6000000000001
2021-04-10,271.59999999999997,544.9,961.6999999999999,1307.2,435.1
2021-04-11,208.19999999999996,677.0999999999999,996.4999999999999,1028.2999999999997,366.9000000000001
2021-04-12,429.2,1083.1999999999998,1741.5,718.5999999999998,464.19999999999993
2021-04-13,387.9,969.5000000000001,1563.6999999999996,735.9999999999999,493.30000000000007
2021-04-14,727.3999999999999,1005.5000000000002,2120.9,903.3999999999997,673.2000000000002
2021-04-15,559.6999999999999,969.9000000000001,1828.6000000000006,991.5999999999997,595.6999999999999
2021-04-16,662.8500000000001,1181.55,2198.1,804.6999999999998,661.7000000000002
2021-04-17,381.3000000000001,959.8000000000002,1544.5,924.2999999999997,594.7999999999998
2021-04-18,266.1,871.6000000000001,1280.4,981.2999999999997,573.5
2021-04-19,754.9,1236.7,2394.0999999999995,723.5999999999998,1036.6000000000001
2021-04-20,904.5,1458.7000000000003,2845.8999999999996,725.9999999999999,1248.1999999999998
2021-04-21,710.2000000000003,1019.3,2108.2,910.7999999999997,1231.7999999999995
2021-04-22,473.3000000000001,766.2000000000002,1492.0,1108.1,843.3964601769911
2021-04-23,742.8000000000002,1048.6000000000001,2187.7,762.5999999999998,812.3469026548672
2021-04-24,350.6000000000001,773.3000000000002,1310.7999999999997,1083.7999999999997,692.0495575221238
2021-04-25,144.2,340.09999999999997,560.6,1446.1000000000001,571.7522123893805
2021-04-26,312.0,594.0999999999999,1072.6999999999998,1414.4000000000003,451.4548672566372
2021-04-27,393.59999999999997,977.1999999999998,1580.5000000000002,953.0999999999997,811.1999999999999
2021-04-28,438.6,856.4,1529.1000000000004,1132.8,900.9999999999998
2021-04-29,380.1999999999999,819.3000000000001,1402.3999999999999,1197.2,467.0
2021-04-30,556.4999999999999,1019.8000000000003,1873.1000000000001,930.2999999999997,612.8
2021-05-01,391.1,962.3,1562.3,948.1999999999997,571.3000000000001
2021-05-02,208.8,733.0000000000002,1052.8,994.6999999999997,539.4
2021-05-03,5.6999999999999975,211.10000000000008,219.8,1538.5999999999997,409.3
2021-05-04,155.39999999999998,390.0,627.9,1231.2,278.19999999999993
2021-05-05,325.4,638.9000000000001,1138.3000000000002,946.0999999999996,318.70000000000005
2021-05-06,395.0999999999999,692.5,1298.5,811.8999999999997,369.9
2021-05-07,251.1,551.6999999999999,936.5000000000002,1096.3999999999999,353.49999999999994
2021-05-08,73.60000000000001,254.09999999999997,366.8,1023.3999999999996,370.30000000000007
2021-05-09,44.9,187.0,255.50000000000003,839.0999999999997,306.20000000000005
2021-05-10,60.400000000000006,199.00000000000003,292.1000000000001,1163.1999999999998,277.59999999999997
2021-05-11,381.5999999999999,493.99999999999994,1079.3000000000004,1084.3999999999999,658.2569343065694
2021-05-12,147.79999999999998,352.19999999999993,578.8000000000001,1314.9000000000003,648.6569343065694
2021-05-13,640.7,1017.4,1999.6999999999996,763.5999999999997,558.2627737226277
2021-05-14,456.69999999999993,857.6,1558.3000000000002,1025.7999999999997,467.8686131386862
2021-05-15,408.2,767.6,1393.4,951.2999999999997,377.4744525547445
2021-05-16,128.3,324.0,521.5999999999999,1055.3999999999996,287.08029197080293
2021-05-17,420.99999999999994,701.5999999999999,1347.3000000000002,723.8999999999997,322.1
2021-05-18,181.2,371.90000000000003,649.7,903.4999999999998,269.79999999999995
2021-05-19,381.19999999999993,782.4999999999999,1366.4999999999998,771.5999999999997,325.40000000000003
2021-05-20,269.99999999999994,357.59999999999997,771.4,1057.5999999999997,438.29999999999995
2021-05-21,48.70000000000001,117.50000000000003,192.4,1412.5000000000002,388.0999999999999
2021-05-22,263.09999999999997,539.9000000000001,943.6999999999999,886.3999999999996,227.39999999999998
2021-05-23,73.0,183.79999999999995,295.8,1331.7,248.3
2021-05-24,176.29999999999995,374.3999999999999,644.7,1362.9000000000003,451.7541176470589
2021-05-25,188.89999999999995,400.79999999999995,690.7,951.4999999999997,567.8541176470588
2021-05-26,373.2999999999999,805.8999999999999,1378.3,702.9999999999998,538.7152941176471
2021-05-27,440.59999999999997,961.8999999999997,1637.4,728.6999999999998,509.5764705882352
2021-05-28,507.00000000000006,1006.5999999999999,1784.2,817.6999999999997,637.2
2021-05-29,350.4,816.2999999999997,1353.8,1035.7999999999997,618.5999999999999
2021-05-30,223.09999999999994,472.6,814.7,1464.0,550.1
2021-05-31,253.79999999999998,683.2,1072.2,1201.1000000000001,671.1999999999999
2021-06-01,511.90000000000003,1031.6,1816.3999999999996,1156.8,826.5000000000001
2021-06-02,485.70000000000005,1315.3999999999999,2060.6000000000004,1089.9999999999998,903.5999999999999
2021-06-03,115.69999999999997,386.2,563.3,1061.0999999999997,507.4999999999999
2021-06-04,498.90000000000003,774.4,1539.1000000000001,578.8999999999999,418.2
2021-06-05,253.6,569.8000000000001,958.6999999999997,835.0999999999998,441.3999999999999
2021-06-06,143.50000000000003,394.4000000000001,614.6,828.3999999999997,326.09999999999997
2021-06-07,225.86666666666667,301.6333333333333,648.0666666666667,940.1999999999998,216.34630350194553
2021-06-08,196.23529411764704,309.1764705882353,610.5882352941176,826.8999999999997,200.78287937743193
2021-06-09,138.49803921568628,340.0901960784314,552.2450980392156,1043.9999999999998,208.17898832684827
2021-06-10,162.10000000000005,239.59999999999997,488.5,481.9999999999999,215.57509727626461
2021-06-11,173.19999999999996,263.40000000000003,529.1000000000001,499.5999999999998,222.97120622568093
2021-06-12,267.40000000000003,607.1999999999999,1017.5999999999998,895.8999999999996,230.3673151750973
2021-06-13,138.6,411.1,623.7,1083.1,237.76342412451362
2021-06-14,233.6,581.9000000000001,940.0000000000001,1083.9999999999998,245.15953307392996
2021-06-15,378.6,657.1999999999999,1237.9999999999998,898.7999999999997,252.5556420233463
2021-06-16,190.20000000000002,545.5,837.1999999999999,879.8999999999997,259.9517509727626
2021-06-17,406.2999999999999,620.6999999999999,1243.4999999999998,564.6999999999999,267.347859922179
2021-06-18,347.6000000000001,552.4,1085.5,804.8999999999997,273.1
2021-06-19,436.0999999999999,550.1999999999999,1218.3999999999999,708.3999999999997,348.5
2021-06-20,359.30000000000007,438.1,988.9999999999998,766.2999999999998,320.50000000000006
2021-06-21,355.80000000000007,451.2000000000001,996.9999999999999,1001.3999999999996,369.20000000000005
2021-06-22,349.5000000000001,397.3999999999999,932.7,862.2999999999996,447.0
2021-06-23,479.40000000000003,676.3000000000001,1411.4,782.2999999999997,461.79999999999995
2021-06-24,340.40000000000003,597.5,1119.6999999999998,643.2999999999997,503.2
2021-06-25,232.0,397.19999999999993,752.9999999999999,712.7999999999998,263.58181818181816
2021-06-26,365.90000000000003,534.7999999999998,1095.8999999999999,665.5999999999998,296.69999999999993
2021-06-27,246.1,555.3,932.8,968.4999999999997,350.3727272727274
2021-06-28,498.09999999999997,622.9,1386.5,674.0999999999999,404.0454545454546
2021-06-29,448.59999999999997,541.3,1229.0000000000005,582.7999999999998,504.5000000000001
2021-06-30,6.9,16.8,27.4,24.4,17.5
