MeasurementDateGMT,Ealing - Hanger Lane Gyratory: Nitric Oxide (ug/m3),Ealing - Hanger Lane Gyratory: Nitrogen Dioxide (ug/m3),Ealing - Hanger Lane Gyratory: Oxides of Nitrogen (ug/m3),Ealing - Hanger Lane Gyratory: PM10 Particulate (ug/m3)
2021-04-09,1810.3000000000004,1316.7000000000005,4092.5000000000005,455.1
2021-04-10,57.9,510.50000000000006,599.9,282.3999999999999
2021-04-11,877.9,957.8,2304.7000000000003,270.8
2021-04-12,3507.6,2126.3999999999996,7504.300000000001,630.7
2021-04-13,3798.500000000001,2321.7000000000007,8146.2,1121.0
2021-04-14,721.55,1156.7,2263.0000000000005,1072.05
2021-04-15,307.59999999999997,781.3000000000002,1252.5000000000002,1027.4099999999999
2021-04-16,446.6,1064.3000000000002,1749.0000000000002,982.77
2021-04-17,394.09999999999997,1022.1000000000001,1626.1,938.1299999999999
2021-04-18,747.6,1212.8,2359.0,893.4899999999999
2021-04-19,1310.3999999999999,1626.6000000000001,3635.7000000000003,848.8499999999999
2021-04-20,823.2999999999998,1452.7999999999997,2715.1000000000004,981.5
2021-04-21,226.29999999999998,952.7,1299.6000000000001,951.4999999999999
2021-04-22,206.59999999999994,679.7,996.6000000000001,477.7999999999999
2021-04-23,254.50000000000006,844.6000000000001,1234.9,450.59999999999997
2021-04-24,110.2,604.4000000000001,773.3000000000001,427.1000000000001
2021-04-25,22.700000000000003,243.0,277.5999999999999,289.7000000000001
2021-04-26,111.70000000000002,495.3,666.2999999999998,321.80000000000007
2021-04-27,1910.9000000000003,1824.8999999999996,4754.7,1028.083333333333
2021-04-28,224.7,891.8999999999999,1235.9999999999998,1042.6444444444444
2021-04-29,800.5999999999999,1084.0,2311.6,902.9111111111113
2021-04-30,1603.6000000000001,1677.5000000000002,4136.400000000001,763.1777777777777
2021-05-01,348.2,985.1,1519.0999999999997,623.4444444444445
2021-05-02,1426.8000000000002,1683.7000000000003,3871.5000000000005,483.7111111111112
2021-05-03,785.7,1025.6,2230.5,343.9777777777778
2021-05-04,1107.4999999999998,956.2,2654.7000000000003,347.25
2021-05-05,2407.1,1647.1,5337.8,377.1
2021-05-06,2532.9,1739.2,5623.099999999999,604.8
2021-05-07,2310.4,1815.3,5357.900000000001,558.7
2021-05-08,969.6999999999998,1132.5,2619.1,337.90000000000003
2021-05-09,1420.7000000000003,1363.3,3541.1999999999994,328.7
2021-05-10,1642.0,1534.15,4052.1999999999994,474.7000000000001
2021-05-11,1802.1999999999996,1845.0000000000002,4608.3,644.1609756097561
2021-05-12,2220.3999999999996,1850.6999999999998,5255.1,517.6390243902438
2021-05-13,404.00000000000006,1147.3999999999999,1766.5999999999997,331.79999999999995
2021-05-14,1022.9,1372.7000000000003,2940.7999999999997,395.50000000000006
2021-05-15,1379.3999999999999,1514.9,3630.1000000000004,367.09999999999997
2021-05-16,1897.1,1729.2999999999995,4637.9,381.5
2021-05-17,2073.9,1761.8999999999999,4942.000000000001,363.6
2021-05-18,2499.499999999999,1817.5999999999997,5649.9000000000015,477.00000000000006
2021-05-19,2121.2999999999997,1796.3,5048.6,343.50000000000006
2021-05-20,1962.1999999999998,1402.4500000000003,4411.150000000001,566.2000000000002
2021-05-21,645.2,632.4,1621.2,331.40000000000003
2021-05-22,1819.6,1339.2,4128.9,291.79999999999995
2021-05-23,1280.3999999999999,1186.7,3149.9,307.2
2021-05-24,2432.500000000001,1660.5000000000002,5390.299999999999,357.6
2021-05-25,1896.2999999999995,1292.2,4200.000000000001,402.85
2021-05-26,2002.9,1510.3000000000004,4581.299999999999,446.1
2021-05-27,2093.8,1698.8999999999999,4909.1,535.4000000000001
2021-05-28,1315.7999999999997,1649.9000000000003,3667.7999999999993,582.2
2021-05-29,134.5,740.2,945.9,426.5000000000001
2021-05-30,76.8,412.1,529.5999999999999,392.8
2021-05-31,213.4,578.7,905.6999999999998,485.4999999999999
2021-06-01,143.95000000000002,702.75,923.3499999999999,563.5000000000001
2021-06-02,346.0,1146.9,1677.3000000000002,639.8999999999999
2021-06-03,1732.2999999999997,1497.3000000000004,4153.2,688.0
2021-06-04,950.7,1020.9999999999998,2478.9000000000005,317.69999999999993
2021-06-05,1866.1999999999996,1454.7,4316.5,540.1000000000001
2021-06-06,1853.4999999999998,1347.3000000000002,4190.0,369.1
2021-06-07,2561.1999999999994,1585.2,5512.5,459.50000000000006
2021-06-08,2170.0,1558.4,4885.900000000001,497.59999999999997
2021-06-09,2017.8999999999996,1432.5000000000002,4526.6,495.00000000000006
2021-06-10,1983.4000000000003,1050.5000000000002,4091.8000000000006,401.0
2021-06-11,1779.6000000000001,951.7,3679.8000000000006,396.00000000000006
2021-06-12,1146.6,1113.3,2871.3,415.7
2021-06-13,1201.0000000000002,1504.9,3346.1000000000004,530.9
2021-06-14,1418.1000000000004,1358.4,3532.3999999999996,531.0999999999998
2021-06-15,861.4000000000002,1144.2,2465.1000000000004,653.6
2021-06-16,1857.0000000000005,1733.3000000000002,4580.2,646.4000000000001
2021-06-17,700.2,951.7000000000002,2025.3000000000002,410.19999999999993
2021-06-18,336.0,631.1999999999999,1146.6000000000001,120.7
2021-06-19,223.0,501.9,843.7999999999998,162.3
2021-06-20,48.8,372.70000000000005,447.5,139.39999999999998
2021-06-21,112.7,482.0999999999999,655.3999999999999,174.5
2021-06-22,166.7,493.30000000000007,749.1,266.5
2021-06-23,544.0000000000001,889.4,1723.4,324.20000000000005
2021-06-24,2082.3,1387.8000000000002,4581.0,880.3999999999999
2021-06-25,1563.5000000000005,1141.1999999999998,3538.6000000000004,389.29999999999995
2021-06-26,437.8,661.3,1333.0000000000002,255.60000000000002
2021-06-27,13.3,413.0,433.49999999999994,455.59999999999997
2021-06-28,250.10000000000002,672.5999999999999,1056.2,302.09999999999997
2021-06-29,322.6,592.1999999999999,1086.9,337.1
2021-06-30,3.6,19.8,25.4,9.0
