MeasurementDateGMT,Ealing - Western Avenue: Nitric Oxide (ug/m3),Ealing - Western Avenue: Nitrogen Dioxide (ug/m3),Ealing - Western Avenue: Oxides of Nitrogen (ug/m3),Ealing - Western Avenue: PM10 Particulate (ug/m3)
2021-04-27,550.1,1202.4000000000003,2045.7000000000003,823.5111111111112
2021-04-28,209.99999999999997,821.4,1143.3999999999999,835.2592592592598
2021-04-29,236.39999999999995,696.5,1059.2999999999997,751.3481481481483
2021-04-30,365.7,1013.2,1577.2999999999997,667.4370370370374
2021-05-01,121.20000000000002,572.9,758.6999999999999,583.5259259259261
2021-05-02,182.70000000000002,794.3,1074.5,499.614814814815
2021-05-03,195.49999999999997,431.0,730.8000000000002,415.70370370370387
2021-05-04,259.59999999999997,458.6,856.5000000000001,431.00000000000006
2021-05-05,554.3999999999999,903.5000000000001,1753.5,467.80000000000007
2021-05-06,825.9,1056.9,2323.6,595.3
2021-05-07,518.8,932.7,1727.5000000000002,733.4000000000001
2021-05-08,248.60000000000002,468.5,850.0,437.20000000000005
2021-05-09,202.2,419.7,730.0999999999999,381.29999999999995
2021-05-10,526.0,695.1000000000001,1501.5999999999997,598.9
2021-05-11,424.4,860.6,1511.6000000000001,801.5118012422361
2021-05-12,500.2999999999999,862.5,1629.4,814.6211180124224
2021-05-13,393.2,1049.3999999999999,1652.4999999999998,708.3652173913044
2021-05-14,206.80000000000004,808.3000000000001,1125.4,602.1093167701864
2021-05-15,262.8,848.0000000000001,1251.0,495.8534161490684
2021-05-16,232.9,716.1999999999999,1073.9999999999998,389.59751552795035
2021-05-17,488.70000000000005,932.1,1681.5,283.3416149068323
2021-05-18,727.6999999999999,1070.3000000000002,2185.8,475.29999999999995
2021-05-19,495.30000000000007,980.0000000000001,1739.2,421.99999999999994
2021-05-20,831.4499999999999,892.9,2167.5999999999995,762.2000000000002
2021-05-21,214.6,343.1,672.6,457.5
2021-05-22,388.8,855.4999999999999,1451.6999999999998,305.8
2021-05-23,197.6,494.0,796.4000000000001,326.09999999999997
2021-05-24,560.1,991.6000000000001,1850.9999999999995,387.8
2021-05-25,497.6,800.3999999999999,1563.4,359.84444444444443
2021-05-26,601.3,1002.7000000000002,1924.9000000000005,435.97037037037035
2021-05-27,459.79999999999995,1134.1,1839.3000000000004,458.72592592592594
2021-05-28,467.0,1457.1000000000001,2173.6000000000004,481.48148148148147
2021-05-29,88.6,682.6999999999999,818.3,504.237037037037
2021-05-30,60.89999999999999,381.70000000000005,475.19999999999993,526.9925925925926
2021-05-31,82.60000000000001,501.09999999999997,627.5000000000002,549.7481481481481
2021-06-01,218.70000000000002,871.0999999999998,1206.3000000000002,661.2
2021-06-02,239.89999999999995,1157.3,1524.9,793.0
2021-06-03,398.0,879.6,1489.6000000000004,736.9999999999999
2021-06-04,267.1,726.9000000000001,1136.3,406.40000000000003
2021-06-05,385.8000000000001,905.0999999999997,1496.3,527.9
2021-06-06,423.5999999999999,832.7999999999998,1481.7,428.50000000000006
2021-06-07,642.3000000000001,800.0999999999999,1784.6000000000004,513.0
2021-06-08,536.8000000000001,839.5,1662.2999999999997,604.8584905660377
2021-06-09,527.7,867.0999999999999,1676.1000000000001,613.6
2021-06-10,587.4000000000002,610.2,1511.0,560.7094339622643
2021-06-11,487.0000000000001,515.8,1262.9000000000003,507.81886792452826
2021-06-12,144.0,535.6999999999999,756.6,454.9283018867925
2021-06-13,154.99999999999997,687.8,924.8,402.03773584905673
2021-06-14,357.99999999999994,874.4999999999999,1423.5999999999997,349.1471698113208
2021-06-15,235.09999999999997,721.5999999999999,1081.6000000000001,695.3
2021-06-16,462.6999999999999,1015.5000000000001,1724.7,788.1
2021-06-17,222.70000000000005,598.7999999999998,940.6,520.1999999999999
2021-06-18,141.9,476.50000000000006,694.1,170.0
2021-06-19,101.60000000000001,379.9000000000001,536.0,243.6
2021-06-20,63.39999999999999,237.59999999999997,334.70000000000005,223.4
2021-06-21,102.60000000000002,376.50000000000006,534.3,250.99999999999997
2021-06-22,98.20000000000002,327.9,478.3999999999999,451.13902439024395
2021-06-23,213.7,647.2,974.4999999999999,532.3609756097562
2021-06-24,578.8000000000001,1021.8999999999997,1909.3999999999999,681.2999999999998
2021-06-25,471.0,679.9000000000001,1402.1999999999998,435.35
2021-06-26,196.49999999999997,544.4999999999999,845.5,419.3000000000001
2021-06-27,37.3,291.2,348.5,554.8000000000001
2021-06-28,144.5,476.8,698.4000000000001,416.2000000000001
2021-06-29,165.49999999999997,434.50000000000006,688.6,424.69999999999993
2021-06-30,1.2,12.6,14.5,8.9
