MeasurementDateGMT,Hillingdon - Keats Way: Nitric Oxide (ug/m3),Hillingdon - Keats Way: Nitrogen Dioxide (ug/m3),Hillingdon - Keats Way: Oxides of Nitrogen (ug/m3),Hillingdon - Keats Way: Ozone (ug/m3)
2021-05-03,80.80000000000003,350.20000000000005,453.5999999999998,1704.0999999999992
2021-05-04,20.899999999999995,200.89999999999998,453.5999999999998,1682.2999999999997
2021-05-05,65.7,442.1,453.5999999999998,1199.8
2021-05-06,297.8999999999999,491.69999999999993,453.5999999999998,1091.8999999999999
2021-05-07,90.9,482.1,453.5999999999998,1384.9000000000003
2021-05-08,110.60000000000002,384.8,453.5999999999998,1083.5999999999997
2021-05-09,103.10000000000002,348.2,453.5999999999998,1009.5999999999996
2021-05-10,220.59999999999997,472.4500000000001,453.5999999999998,1297.3
2021-05-11,207.7999999999999,614.0999999999999,453.5999999999998,1208.9999999999998
2021-05-12,235.39999999999992,707.9000000000001,453.5999999999998,1291.6000000000001
2021-05-13,158.09999999999994,751.5999999999998,453.5999999999998,860.2999999999997
2021-05-14,103.19999999999999,436.2,453.5999999999998,1315.5000000000002
2021-05-15,186.89999999999995,732.6999999999998,453.5999999999998,951.6999999999997
2021-05-16,165.79999999999998,562.4,453.5999999999998,892.0999999999998
2021-05-17,82.00000000000001,411.40000000000003,453.5999999999998,1021.6999999999997
2021-05-18,186.89999999999995,604.5,453.5999999999998,881.9999999999997
2021-05-19,32.099999999999994,374.69999999999993,453.5999999999998,1280.9
2021-05-20,360.2999999999999,602.6000000000001,453.5999999999998,1022.0999999999997
2021-05-21,136.89999999999998,292.7,453.5999999999998,1469.2000000000005
2021-05-22,51.099999999999994,344.20000000000005,453.5999999999998,1189.6999999999998
2021-05-23,98.4,382.3999999999999,453.5999999999998,1442.7
2021-05-24,201.79999999999993,531.7,453.5999999999998,1319.5000000000002
2021-05-25,127.90000000000003,520.3000000000001,453.5999999999998,1035.8999999999996
2021-05-26,17.2,286.90000000000003,453.5999999999998,1223.1000000000001
2021-05-27,175.50000000000003,761.3,453.5999999999998,937.9999999999999
2021-05-28,217.89999999999986,956.6000000000001,453.5999999999998,858.2999999999998
2021-05-29,69.40000000000002,776.6000000000001,453.5999999999998,1061.7999999999997
2021-05-30,34.6,384.70000000000005,453.5999999999998,1383.1000000000004
2021-05-31,50.80000000000001,459.4,453.5999999999998,1408.7999999999997
2021-06-01,77.10000000000001,652.1999999999999,453.5999999999998,1702.2999999999995
2021-06-02,118.30000000000001,986.9,453.5999999999998,1354.8999999999999
2021-06-03,99.40000000000002,426.80000000000007,453.5999999999998,1207.1000000000001
2021-06-04,24.599999999999998,323.50000000000006,453.5999999999998,733.9999999999998
2021-06-05,57.10000000000001,262.09999999999997,453.5999999999998,1029.6999999999998
2021-06-06,48.30000000000001,294.69999999999993,453.5999999999998,778.4999999999998
2021-06-07,265.3999999999999,602.7,453.5999999999998,654.3999999999999
2021-06-08,128.4,512.6,453.5999999999998,954.1999999999998
2021-06-09,201.89999999999992,554.6999999999999,453.5999999999998,892.0999999999998
2021-06-10,270.59999999999997,453.3,453.5999999999998,449.1999999999999
2021-06-11,150.59999999999997,287.1,453.5999999999998,670.6999999999998
2021-06-12,23.5,196.70000000000005,453.5999999999998,1171.2
2021-06-13,55.70000000000001,508.90000000000003,453.5999999999998,1296.7
2021-06-14,74.60000000000001,391.99999999999994,453.5999999999998,1201.5000000000002
2021-06-15,65.70000000000002,438.09999999999997,453.5999999999998,1512.4999999999993
2021-06-16,183.74999999999994,725.9499999999999,453.5999999999998,1234.6000000000001
2021-06-17,39.70000000000001,270.29999999999995,453.5999999999998,754.2999999999997
2021-06-18,8.5,151.50000000000003,453.5999999999998,1023.5999999999997
2021-06-19,22.1,212.39999999999998,453.5999999999998,901.5999999999997
2021-06-20,13.5,139.50000000000003,453.5999999999998,891.5999999999997
2021-06-21,10.899999999999999,147.50000000000003,453.5999999999998,1223.6000000000001
2021-06-22,6.1,106.69999999999999,453.5999999999998,1169.6
2021-06-23,89.7,367.2,453.5999999999998,1083.7
2021-06-24,158.1,474.59999999999997,453.5999999999998,622.8999999999999
2021-06-25,95.9,315.59999999999997,453.5999999999998,916.1999999999997
2021-06-26,90.80000000000001,397.79999999999995,453.5999999999998,923.5999999999997
2021-06-27,3.7,158.70000000000002,453.5999999999998,1251.6000000000001
2021-06-28,24.8,197.19999999999993,453.5999999999998,779.5999999999997
2021-06-29,18.4,164.29999999999998,453.5999999999998,794.7999999999997
2021-06-30,0.0,5.7,18.9,31.9
