MeasurementDateGMT,Barking and Dagenham - Rush Green: Nitric Oxide (ug/m3),Barking and Dagenham - Rush Green: Nitrogen Dioxide (ug/m3),Barking and Dagenham - Rush Green: Oxides of Nitrogen (ug/m3),Barking and Dagenham - Rush Green: Sulphur Dioxide (ug/m3)
2021-03-24,80.30000000000001,537.8,661.3000000000002,52.8
2021-03-25,43.3,388.8,455.50000000000006,87.65
2021-03-26,15.6,260.69999999999993,284.70000000000005,99.49999999999997
2021-03-27,14.200000000000001,189.40000000000003,211.30000000000007,47.95000000000003
2021-03-28,3.8999999999999995,173.09999999999997,178.89999999999995,17.699999999999996
2021-03-29,22.6,387.59999999999997,422.3,10.299999999999997
2021-03-30,533.3,1147.1999999999998,1964.5000000000002,68.0
2021-03-31,575.0999999999999,1252.4,2133.7,111.39999999999999
2021-04-01,101.5,378.8,534.4000000000001,29.450000000000014
2021-04-02,9.700000000000001,164.6,179.1,-10.699999999999996
2021-04-03,7.500000000000001,181.9,192.70000000000002,-18.500000000000004
2021-04-04,11.8,232.99999999999997,250.89999999999998,14.299999999999999
2021-04-05,14.8,190.20000000000002,212.8,51.95000000000003
2021-04-06,27.499999999999996,346.80000000000007,389.20000000000005,36.29999999999999
2021-04-07,36.1,408.09999999999997,463.79999999999984,30.400000000000002
2021-04-08,29.599999999999994,449.80000000000007,495.10000000000014,28.799999999999997
2021-04-09,32.099999999999994,401.7,450.90000000000003,89.94999999999997
2021-04-10,9.200000000000003,225.70000000000005,239.5,84.65
2021-04-11,23.5,312.99999999999994,348.3,39.399999999999984
2021-04-12,219.09999999999997,863.3000000000001,1199.1,-3.4000000000000012
2021-04-13,872.7923076923078,1183.6384615384616,2522.2461538461544,10.989041095890407
2021-04-14,92.3576923076923,287.96153846153845,429.35384615384635,8.739726027397262
2021-04-15,12.499999999999998,282.9,301.9,16.367123287671234
2021-04-16,39.70000000000001,402.3999999999999,463.19999999999993,23.994520547945207
2021-04-17,16.299999999999997,327.5,352.30000000000007,31.621917808219177
2021-04-18,43.89999999999999,414.79999999999995,482.30000000000007,39.249315068493146
2021-04-19,32.7,464.7,515.0000000000001,46.87671232876713
2021-04-20,110.5,629.3999999999999,799.1000000000001,54.50410958904109
2021-04-21,167.2,453.6000000000001,709.8,62.13150684931508
2021-04-22,22.699999999999996,232.6000000000001,267.30000000000007,52.42602739726028
2021-04-23,28.999999999999996,312.2,356.7000000000001,49.9
2021-04-24,20.700000000000003,299.09999999999997,331.30000000000007,56.29999999999999
2021-04-25,9.800000000000002,116.1,131.5,41.7
2021-04-26,9.799999999999999,131.5,146.7,81.7
2021-04-27,69.9,493.7,601.2000000000002,164.60000000000002
2021-04-28,22.600000000000005,335.3000000000001,370.7,180.0
2021-04-29,20.100000000000005,263.8,294.7,148.8
2021-04-30,37.00000000000001,489.00000000000006,545.6,130.1
2021-05-01,19.0,309.2,338.7,119.69999999999999
2021-05-02,18.099999999999998,354.8,383.1000000000001,100.10000000000001
2021-05-03,14.0,217.50000000000006,239.20000000000007,149.1
2021-05-04,17.499999999999996,153.89999999999998,181.0,214.3
2021-05-05,27.699999999999996,323.99999999999994,366.29999999999995,167.2
2021-05-06,90.6,481.09999999999997,620.4000000000001,184.00000000000003
2021-05-07,25.399999999999995,261.79999999999995,300.70000000000005,136.40000000000003
2021-05-08,13.500000000000002,217.29999999999998,238.19999999999996,192.80000000000004
2021-05-09,14.500000000000002,174.49999999999997,197.10000000000002,248.60000000000002
2021-05-10,13.200000000000001,151.79999999999998,172.20000000000002,229.1
2021-05-11,29.200000000000003,260.5,305.6999999999999,195.50000000000003
2021-05-12,13.899999999999999,178.30000000000004,200.0,184.99999999999997
2021-05-13,19.500000000000004,411.19999999999993,441.2999999999999,108.84999999999998
2021-05-14,-1.5,262.79999999999995,260.1,13.700000000000001
2021-05-15,2.5999999999999996,305.19999999999993,309.20000000000005,67.0
2021-05-16,-2.8,203.5,198.89999999999998,88.5
2021-05-17,13.6,409.8,430.6,46.300000000000004
2021-05-18,47.20000000000001,399.90000000000003,472.4000000000001,1.9999999999999996
2021-05-19,26.6,393.3999999999999,434.00000000000006,-21.200000000000003
2021-05-20,45.899999999999984,357.0,427.2,14.1
2021-05-21,-3.5,136.00000000000003,130.10000000000002,105.8
2021-05-22,2.7,265.5,269.7,70.3
2021-05-23,-3.1,183.8,178.8,46.099999999999994
2021-05-24,2.5,233.59999999999997,237.5,75.2
2021-05-25,11.3,278.1,295.69999999999993,19.799999999999997
2021-05-26,13.6,390.99999999999994,412.3,15.4
2021-05-27,70.1,437.8,545.4500000000002,33.0
2021-05-28,43.60000000000001,333.8,400.6,58.69999999999999
2021-05-29,27.3,230.2,271.9,35.00000000000001
2021-05-30,16.3,73.29999999999998,98.40000000000002,28.999999999999996
2021-05-31,25.2,202.39999999999998,241.1,77.10000000000002
2021-06-01,29.800000000000008,266.0,311.29999999999995,117.19999999999999
2021-06-02,33.000000000000014,451.7,502.30000000000007,150.00000000000003
2021-06-03,24.6,348.1000000000001,386.0999999999999,102.39999999999999
2021-06-04,44.2,312.70000000000005,380.70000000000005,78.50000000000001
2021-06-05,25.999999999999996,197.49999999999997,237.59999999999997,71.19999999999999
2021-06-06,36.3,328.79999999999995,384.4,76.4
2021-06-07,40.899999999999984,295.49999999999994,358.49999999999994,90.1
2021-06-08,65.49999999999999,330.69999999999993,430.9,98.80000000000001
2021-06-09,41.60000000000001,299.7,363.59999999999997,109.20000000000002
2021-06-10,49.95000000000001,258.45000000000005,334.7,74.8
2021-06-11,44.10000000000001,198.09999999999997,265.6,45.99999999999999
2021-06-12,23.0,138.20000000000002,173.29999999999998,23.799999999999997
2021-06-13,22.200000000000003,176.3,209.99999999999997,18.2
2021-06-14,29.000000000000004,251.79999999999998,296.50000000000006,55.1
2021-06-15,27.699999999999996,192.79999999999998,235.1,56.800000000000004
2021-06-16,47.100000000000016,286.1,358.39999999999986,122.79999999999998
2021-06-17,47.1,243.60000000000002,315.3,121.30000000000001
2021-06-18,31.700000000000006,181.70000000000002,230.09999999999997,107.5
2021-06-19,29.0,94.7,139.6,102.7
2021-06-20,28.999999999999993,63.49999999999999,107.99999999999999,133.19999999999996
2021-06-21,27.499999999999993,105.0,147.00000000000003,117.60000000000002
2021-06-22,27.3,119.80000000000001,162.2,78.2
2021-06-23,27.8,178.30000000000004,221.39999999999998,69.89999999999999
2021-06-24,89.99999999999999,394.09999999999997,532.3,91.8
2021-06-25,46.900000000000006,295.29999999999995,366.79999999999995,124.49999999999999
2021-06-26,36.7,151.89999999999995,208.5,118.39999999999999
2021-06-27,28.7,114.4,158.2,134.8
2021-06-28,44.7,145.4,213.59999999999997,149.19999999999996
2021-06-29,36.699999999999996,146.7,202.8,148.69999999999996
2021-06-30,1.2,7.1,8.9,6.1
