MeasurementDateGMT,Greenwich - Woolwich Flyover: Nitric Oxide (ug/m3),Greenwich - Woolwich Flyover: Nitrogen Dioxide (ug/m3),Greenwich - Woolwich Flyover: Oxides of Nitrogen (ug/m3),Greenwich - Woolwich Flyover: Ozone (ug/m3),Greenwich - Woolwich Flyover: PM10 Particulate (ug/m3)
2020-10-12,2650.4999999999995,1613.2000000000003,5677.0999999999985,132.3,554.5999999999999
2020-10-13,667.3999999999999,793.5,1817.4999999999995,316.8,270.5
2020-10-14,239.60000000000002,570.1999999999999,937.5,553.8000000000001,322.90000000000003
2020-10-15,277.5,613.8999999999999,1039.6999999999998,547.9000000000001,394.09999999999997
2020-10-16,433.1,859.4000000000001,1523.6,429.70000000000005,428.2
2020-10-17,361.0,784.7,1338.0000000000002,620.4000000000001,284.59999999999997
2020-10-18,1366.6000000000001,1316.3999999999999,3411.4,192.50000000000006,503.29999999999995
2020-10-19,1071.3999999999999,1149.0999999999997,2791.7000000000003,463.4,662.2
2020-10-20,1196.9999999999998,1057.6000000000001,2893.3000000000006,434.80000000000007,662.7
2020-10-21,1190.1000000000001,1055.2,2879.8000000000006,315.1000000000001,275.20000000000005
2020-10-22,1839.3999999999999,1406.3,4226.1,390.49999999999994,566.9
2020-10-23,1809.5000000000005,1420.2000000000003,4194.499999999999,268.5,854.9000000000001
2020-10-24,859.9000000000001,807.4000000000002,2126.4,602.9000000000001,1466.7000000000003
2020-10-25,1004.9000000000001,1000.2,2541.4000000000005,548.3,272.4
2020-10-26,1865.5000000000002,1308.1000000000004,4168.8,313.69999999999993,590.6999999999999
2020-10-27,1674.2999999999997,1237.9999999999998,3805.2000000000003,376.59999999999997,342.0999999999999
2020-10-28,1576.8000000000002,1120.0000000000002,3538.3,452.59999999999997,444.90000000000003
2020-10-29,1364.0999999999997,1025.4,3116.4,606.0,316.40000000000003
2020-10-30,1391.8,1029.1,3163.1,575.3000000000001,384.9
2020-10-31,945.0000000000001,848.9,2297.8999999999996,648.4000000000001,415.7000000000001
2020-11-01,621.0000000000001,520.8,1473.1999999999998,665.5000000000001,339.5
2020-11-02,1170.0,796.6,2590.399999999999,704.8000000000001,322.0
2020-11-03,1974.6,1478.6999999999998,4506.599999999999,432.0,417.2
2020-11-04,3866.5999999999995,1970.1999999999998,7898.300000000001,166.09999999999994,889.6999999999999
2020-11-05,4669.0,2012.9,9171.7,100.59999999999997,1778.4
2020-11-06,1632.9,1351.8999999999999,3855.8999999999996,126.1,1211.8999999999999
2020-11-07,1469.2999999999997,1051.3,3304.2000000000003,84.09999999999997,923.8999999999997
2020-11-08,1488.3,989.3999999999999,3271.4,66.9,1024.8000000000002
2020-11-09,1407.3,1044.2,3202.2,112.3,622.8000000000001
2020-11-10,2327.5999999999995,1558.8000000000004,5127.5,140.9,789.3999999999999
2020-11-11,1612.6999999999996,1180.7,3653.400000000001,337.4,769.5999999999999
2020-11-12,1445.9,1138.1000000000001,3355.7000000000003,640.1999999999999,656.3000000000001
2020-11-13,1898.4000000000003,1579.9,4490.800000000001,341.09999999999997,793.8000000000001
2020-11-14,855.1000000000001,808.1000000000001,2119.3999999999996,635.4,400.8
2020-11-15,648.9999999999999,571.7,1566.8,943.8000000000001,259.8
2020-11-16,1256.3,936.2,2863.0,687.2,408.1
2020-11-17,1161.9999999999998,949.2000000000002,2734.4999999999995,678.4000000000001,512.1999999999999
2020-11-18,1197.1000000000001,860.5999999999999,2696.6,629.3,637.4000000000001
2020-11-19,1238.2,1132.8999999999999,3031.0000000000005,629.0999999999999,413.49999999999994
2020-11-20,2415.4999999999995,1552.3,5255.9,312.6,615.0
2020-11-21,1017.1000000000001,847.5,2407.2,798.8000000000001,325.6
2020-11-22,1526.8000000000004,1339.2,3680.2000000000003,390.09999999999985,350.90000000000003
2020-11-23,3227.0000000000005,1734.5,6683.1,135.89999999999998,876.3000000000002
2020-11-24,1750.8,1289.8999999999996,3974.5000000000005,459.1999999999998,729.5999999999999
2020-11-25,1344.3999999999999,1185.9,3247.4999999999995,395.80000000000007,712.1999999999999
2020-11-26,1101.5,1232.6,2921.7000000000007,192.40000000000003,749.9000000000001
2020-11-27,1654.2999999999997,1243.9,3780.0000000000005,73.7,745.2
2020-11-28,720.0000000000001,1130.1999999999998,2234.7,88.90000000000002,832.9
2020-11-29,741.1999999999998,1082.6000000000001,2219.1,186.70000000000002,634.8999999999999
2020-11-30,1820.4999999999998,1105.6999999999998,3897.5,237.7,687.5
2020-12-01,402.1,888.3,1504.6999999999998,598.6,395.8999999999999
2020-12-02,3371.5,1803.1,6972.8,129.99999999999994,801.4000000000002
2020-12-03,2443.6,1763.3,5510.099999999999,218.0,348.80000000000007
2020-12-04,2006.6999999999998,1470.1999999999998,4547.200000000001,304.5999999999999,281.3
2020-12-05,322.5,839.1999999999999,1333.8,553.1999999999999,179.4
2020-12-06,396.2000000000001,854.4000000000001,1461.7000000000003,315.1,239.8
2020-12-07,1145.0,1192.3,2948.4999999999995,179.59999999999994,379.20000000000005
2020-12-08,3418.4000000000005,1733.5999999999997,6975.7,84.09999999999998,674.2
2020-12-09,2619.3999999999996,1596.3000000000004,5613.1,201.19999999999996,608.5
2020-12-10,518.5999999999999,712.0,1506.9,492.1000000000002,441.0
2020-12-11,3140.4,1868.8999999999999,6683.9,245.30000000000004,463.20000000000005
2020-12-12,1794.3000000000004,1409.9999999999998,4161.000000000001,222.00000000000003,407.20000000000005
2020-12-13,975.3,1073.0000000000002,2568.5,425.70000000000005,248.60000000000002
2020-12-14,1613.2,1350.2,3823.5999999999995,626.4,310.8
2020-12-15,2249.4,1746.6000000000001,5195.5,362.6,336.90000000000003
2020-12-16,2242.5999999999995,1512.6000000000001,4951.2,383.29999999999995,376.2
2020-12-17,1948.1,1313.0999999999997,4299.5,455.3,488.59999999999997
2020-12-18,1207.5999999999997,896.6,2754.6,603.6999999999999,296.6
2020-12-19,1158.6,1017.7000000000002,2794.2000000000003,657.4999999999999,312.9000000000001
2020-12-20,975.9,985.0000000000002,2481.000000000001,758.8999999999999,245.2
2020-12-21,1089.2999999999997,881.4000000000001,2551.7999999999997,583.2999999999998,188.5
2020-12-22,1511.3,1188.4,3505.5000000000005,356.49999999999994,311.3
2020-12-23,1726.6000000000001,1331.6,3978.9,368.4,264.1
2020-12-24,232.99999999999994,445.20000000000005,802.4,1001.5,84.30000000000001
2020-12-25,380.9,658.4000000000001,1242.6,838.4000000000002,217.10000000000005
2020-12-26,508.3999999999999,575.5,1354.8,965.0,192.79999999999995
2020-12-27,976.0999999999999,964.0000000000001,2460.3999999999996,835.9000000000001,267.29999999999995
2020-12-28,584.1999999999999,975.7,1871.5000000000002,367.29999999999995,216.79999999999998
2020-12-29,833.2,999.5000000000001,2278.0,493.70000000000005,330.70000000000005
2020-12-30,2963.9999999999995,1742.3,6287.199999999999,176.29999999999995,483.6000000000001
2020-12-31,1340.1999999999998,1265.1999999999996,3320.1999999999994,247.0,375.40000000000003
2021-01-01,1146.3,992.5999999999999,2750.0999999999995,318.2,471.49999999999994
2021-01-02,328.8,705.7000000000002,1210.3999999999999,432.0,196.90000000000003
2021-01-03,203.2,455.79999999999995,766.7000000000002,577.6999999999998,179.79999999999998
2021-01-04,180.60000000000002,398.9,676.1000000000001,742.1999999999998,163.4
2021-01-05,212.20000000000002,502.4000000000001,827.6,602.4000000000001,168.70000000000002
2021-01-06,324.9,647.5,1145.6000000000001,370.9,197.59999999999997
2021-01-07,2590.1,1563.8000000000004,5535.400000000001,145.19999999999993,686.7
2021-01-08,1283.7,1131.5,3099.3999999999996,153.39999999999998,442.1
2021-01-09,1821.4,1306.8,4099.4,276.5,487.20000000000005
2021-01-10,1342.8999999999999,1221.1000000000001,3280.4000000000005,214.69999999999993,399.5
2021-01-11,1238.1000000000001,1016.2000000000002,2914.4999999999995,681.2,270.1
2021-01-12,1095.8,1195.1,2875.2000000000003,617.6999999999999,278.3
2021-01-13,2994.2999999999997,1805.5,6401.000000000001,94.3,467.2
2021-01-14,290.0999999999999,883.0000000000001,1327.6000000000001,567.6,155.7
2021-01-15,2195.1,1367.0000000000002,4733.3,188.69999999999987,504.3
2021-01-16,1621.7,1294.0000000000002,3780.1,344.5,363.8999999999999
2021-01-17,828.5,979.3999999999999,2250.1,616.7,406.40000000000003
2021-01-18,1800.4,1364.9,4125.8,433.79999999999995,393.09999999999985
2021-01-19,951.6999999999999,717.6,2177.2000000000007,858.8000000000001,235.39999999999998
2021-01-20,829.9,707.5999999999999,1980.1000000000001,889.3000000000003,282.7
2021-01-21,1407.0000000000002,1120.0,3277.5999999999995,723.2,406.5999999999999
2021-01-22,2187.0,1531.2,4884.3,346.9,557.6
2021-01-23,1940.6000000000004,1542.0000000000002,4517.499999999999,398.0,400.1
2021-01-24,725.9000000000001,1187.0999999999997,2300.4,397.2000000000001,258.6
2021-01-25,2128.3,1620.8,4884.500000000001,378.09999999999985,574.3
2021-01-26,2572.900000000001,1659.3500000000004,5604.55,344.1499999999999,299.40000000000003
2021-01-27,2459.7,1527.1000000000001,5298.6,153.0999999999999,401.00000000000006
2021-01-28,1372.7999999999997,1144.3,3248.7999999999997,411.20000000000005,319.79999999999995
2021-01-29,1467.8999999999999,1233.7,3485.1000000000004,563.7,343.99999999999994
2021-01-30,176.10000000000005,534.7,804.9,650.7999999999998,211.90000000000003
2021-01-31,127.39999999999999,591.9000000000001,787.7999999999998,483.79999999999984,286.9
2021-02-01,455.90000000000003,814.1999999999998,1513.1000000000001,258.10000000000014,358.90000000000003
2021-02-02,1399.2,1078.6999999999998,3224.6,564.5,459.40000000000003
2021-02-03,2147.2999999999993,1575.0000000000002,4868.3,459.2,454.6
2021-02-04,1495.1,1355.7999999999997,3648.1000000000004,328.90000000000003,359.9
2021-02-05,1939.9000000000003,1584.1,4558.4,339.1,468.2
2021-02-06,697.0000000000001,889.9000000000001,1958.9000000000003,315.59999999999997,313.7
2021-02-07,53.70000000000002,264.5,346.99999999999994,1244.7,232.8
2021-02-08,182.39999999999998,503.1999999999999,782.6,1037.4,223.9
2021-02-09,174.70000000000002,651.8999999999999,919.2999999999998,991.9999999999999,206.29999999999998
2021-02-10,180.0,675.8000000000001,951.6,964.0999999999998,243.45000000000005
2021-02-11,195.89999999999998,818.1999999999999,1118.8,750.3999999999997,433.4000000000001
2021-02-12,93.79999999999997,566.9,710.7,1013.4999999999997,465.1
2021-02-13,145.1,508.5,730.8,1051.2999999999997,394.50000000000006
2021-02-14,610.8999999999999,829.2,1766.0000000000002,885.8999999999996,491.2
2021-02-15,1716.0,1301.9,3933.3999999999996,411.09999999999997,364.9
2021-02-16,1267.8000000000002,1033.1000000000001,2977.2000000000003,547.3,355.20000000000005
2021-02-17,1000.9,870.8,2405.4999999999995,793.2999999999997,350.79999999999995
2021-02-18,1244.7999999999997,1069.4,2978.2000000000003,707.9999999999998,400.50000000000006
2021-02-19,1216.9,1123.3999999999999,2989.2,622.9999999999998,498.80000000000007
2021-02-20,841.8,893.7000000000002,2184.5,729.5999999999997,821.3000000000002
2021-02-21,786.4999999999999,1067.8999999999999,2273.4999999999995,527.2,622.4
2021-02-22,2279.4999999999995,1554.0999999999997,5048.599999999999,100.2,757.1999999999999
2021-02-23,1257.9,990.3000000000002,2919.3,657.9999999999998,537.1
2021-02-24,1162.1,976.3000000000002,2758.2000000000003,696.6999999999998,743.2
2021-02-25,1785.7999999999997,1558.3000000000002,4296.599999999999,468.5,625.5
2021-02-26,2732.4,1736.9,5926.799999999999,276.20000000000005,865.3999999999999
2021-02-27,1590.5000000000002,1319.3,3757.5,386.99999999999994,769.0000000000002
2021-02-28,133.9,581.1,786.5,721.6999999999998,438.5
2021-03-01,187.7,633.1,920.8,578.5999999999999,684.4999999999999
2021-03-02,739.9000000000001,860.2000000000002,1994.3000000000002,180.6,985.5
2021-03-03,751.6999999999998,1046.8,2199.1,23.0,917.0000000000001
2021-03-04,278.9000000000001,745.4999999999999,1172.5999999999997,550.7999999999998,460.50000000000006
2021-03-05,175.70000000000002,579.2,848.9999999999999,1022.3499999999996,411.55
2021-03-06,189.89999999999998,711.5,1002.7,906.6999999999997,347.6
2021-03-07,977.3000000000001,1165.2,2664.2,642.4999999999999,680.9999999999999
2021-03-08,2504.5,1881.4999999999998,5721.900000000001,123.3,1234.6000000000004
2021-03-09,1935.9,1530.5,4499.200000000001,392.69999999999993,896.1999999999999
2021-03-10,1057.1,824.1,2445.1000000000004,907.5999999999997,457.3
2021-03-11,931.4000000000001,711.5999999999999,2139.5,1004.6999999999996,517.1
2021-03-12,1191.2,945.9,2772.6000000000004,950.7999999999996,489.49999999999994
2021-03-13,871.5,790.0000000000001,2126.1,1061.4999999999998,320.29999999999995
2021-03-14,711.6999999999999,775.5000000000002,1866.8999999999999,930.9999999999997,315.4
2021-03-15,897.4999999999998,1140.9,2517.0000000000005,884.1999999999997,498.10000000000014
2021-03-16,963.65,1004.9999999999999,2482.55,686.0499999999998,506.35000000000014
2021-03-17,446.2,824.7,1508.9000000000003,863.9999999999998,737.8097744360904
2021-03-18,415.4,864.0999999999999,1500.6999999999998,698.9999999999999,772.6736842105264
2021-03-19,227.30000000000004,688.2999999999998,1036.4,1013.2999999999997,763.1458646616541
2021-03-20,898.1999999999999,1109.9,2487.5,600.9999999999998,753.6180451127819
2021-03-21,192.40000000000003,570.8000000000001,865.5,982.6999999999997,744.0902255639097
2021-03-22,1826.5,1695.1,4495.899999999999,335.0,734.5624060150376
2021-03-23,2078.0,1533.8999999999999,4720.0,477.4999999999999,796.2
2021-03-24,2038.3,1560.3,4685.7,572.6999999999999,786.1999999999999
2021-03-25,1650.3999999999999,1214.2999999999997,3744.7999999999993,784.4999999999998,490.4
2021-03-26,1233.9000000000003,1005.3999999999999,2897.1,984.6999999999996,493.40000000000003
2021-03-27,1001.8000000000001,899.9,2435.9999999999995,1066.8999999999996,423.4
2021-03-28,613.3000000000001,645.0999999999999,1585.5000000000002,1322.3000000000002,428.09999999999997
2021-03-29,1382.3000000000002,1313.7,3432.4999999999995,848.9999999999997,618.4
2021-03-30,2122.1000000000004,2169.6,5423.3,358.7,1106.8
2021-03-31,2979.2000000000003,2459.5,7027.899999999999,145.4,1501.2
2021-04-01,357.20000000000005,660.3999999999999,1207.8000000000002,949.6999999999997,972.9159292035399
2021-04-02,98.1,315.79999999999995,466.2,1494.4000000000003,782.0389380530974
2021-04-03,81.89999999999999,292.20000000000005,418.1000000000001,1604.6000000000001,632.1769911504424
2021-04-04,578.7,850.2,1737.5999999999997,1293.0000000000005,482.3150442477876
2021-04-05,227.8,454.49999999999994,804.0000000000001,1347.8000000000004,332.4530973451328
2021-04-06,584.9,804.5999999999999,1701.3,1054.3999999999996,364.2999999999999
2021-04-07,1460.9,1281.1,3520.7999999999993,774.8999999999997,494.5
2021-04-08,1543.0,1282.3,3647.7999999999997,826.6999999999997,605.2
2021-04-09,1799.3999999999999,1278.6,4037.1999999999994,744.9999999999998,625.0999999999999
2021-04-10,93.49999999999999,412.8,555.7,1428.2000000000003,278.6
2021-04-11,411.7,733.3,1364.0,1175.3999999999999,250.3
2021-04-12,1722.5999999999997,1546.4999999999998,4187.7,615.2999999999998,541.2
2021-04-13,2579.3000000000006,1945.1,5900.2,308.5,807.3
2021-04-14,468.49999999999994,846.1000000000001,1564.2999999999997,967.6999999999997,690.0235294117647
2021-04-15,216.8,693.5,1026.1,1105.8999999999999,662.7794117647059
2021-04-16,307.90000000000003,808.4000000000002,1280.2,1020.3999999999997,654.7323529411765
2021-04-17,356.4,796.3,1342.7,1073.5999999999997,646.6852941176471
2021-04-18,444.0,849.1,1530.3999999999996,1012.2999999999997,638.6382352941177
2021-04-19,478.59999999999997,1036.0,1769.8000000000002,837.6999999999998,630.5911764705882
2021-04-20,414.5,1110.1000000000001,1745.7999999999997,914.7999999999998,931.7999999999998
2021-04-21,308.49999999999994,822.2999999999998,1295.0999999999997,989.9999999999998,884.3
2021-04-22,169.29999999999998,552.6,812.1999999999998,1172.2,451.40000000000003
2021-04-23,227.3,728.1999999999999,1077.0,953.5999999999997,457.7
2021-04-24,122.89999999999998,553.1999999999998,742.1000000000001,1247.9,394.40000000000003
2021-04-25,47.2,264.9,337.5999999999999,1503.7000000000005,256.40000000000003
2021-04-26,121.79999999999997,394.40000000000003,581.7,1558.0000000000005,307.5
2021-04-27,856.1999999999997,1176.0,2488.6000000000004,937.3999999999997,665.7444444444444
2021-04-28,186.8,669.4000000000001,955.5,1185.8999999999996,663.9703703703703
2021-04-29,328.20000000000005,683.5,1186.1,1322.9,571.5259259259258
2021-04-30,979.0999999999999,1197.7,2698.9999999999995,884.8999999999997,479.08148148148143
2021-05-01,285.50000000000006,740.8000000000001,1178.6999999999998,1146.1000000000001,386.6370370370371
2021-05-02,826.9,1259.7,2527.600000000001,737.5999999999998,294.1925925925925
2021-05-03,703.3,708.3000000000001,1786.1000000000004,1279.6000000000001,201.74814814814815
2021-05-04,993.0,750.5000000000001,2273.2,1086.8999999999999,373.99999999999994
2021-05-05,1377.0,1123.8999999999999,3235.1000000000004,736.7999999999998,346.8999999999999
2021-05-06,1398.9999999999995,1113.6,3258.4000000000005,645.8999999999997,468.00000000000006
2021-05-07,1518.1000000000001,1233.3000000000002,3561.1,788.7999999999997,454.2
2021-05-08,921.9,718.9999999999999,2132.7000000000003,710.1999999999998,336.9
2021-05-09,855.7000000000002,710.5999999999999,2022.9,597.6999999999998,302.3
2021-05-10,1148.3999999999999,916.5000000000001,2677.5,843.1999999999997,415.4
2021-05-11,942.4,1043.1999999999998,2488.4000000000005,800.3999999999997,360.7678832116788
2021-05-12,1216.5000000000002,1141.6999999999998,3007.2,916.8999999999996,315.9678832116789
2021-05-13,396.2999999999999,817.0999999999997,1424.0,724.9999999999999,276.8671532846716
2021-05-14,361.1,762.2,1316.3,1019.2999999999996,237.76642335766414
2021-05-15,883.8000000000002,952.5999999999999,2307.2000000000003,822.6999999999998,198.66569343065692
2021-05-16,1025.6000000000001,1065.6,2638.5,596.7999999999998,159.5649635036495
2021-05-17,1373.8000000000002,1245.3,3351.9999999999995,499.9999999999999,324.40000000000003
2021-05-18,1882.4999999999998,1306.0999999999997,4192.299999999999,415.1,379.59999999999997
2021-05-19,1368.8,1304.3000000000002,3402.5000000000005,585.1999999999998,307.0
2021-05-20,1557.8999999999999,1078.5000000000005,3466.7,632.5999999999998,563.2999999999998
2021-05-21,1140.5,718.9,2468.2000000000003,984.3999999999996,362.90000000000003
2021-05-22,1355.0,1125.8,3203.3999999999996,576.6999999999999,209.69999999999996
2021-05-23,672.0,696.3000000000001,1727.1000000000004,1029.0999999999997,249.1
2021-05-24,1412.6999999999996,1182.6,3348.3999999999996,828.9999999999997,289.4035294117646
2021-05-25,1594.0000000000002,1077.0,3521.2999999999993,561.5999999999998,312.90352941176474
2021-05-26,1135.8999999999999,1058.5,2800.2000000000003,628.1999999999998,337.29882352941183
2021-05-27,944.4999999999999,1037.2,2485.2000000000003,742.6999999999998,361.6941176470589
2021-05-28,513.4,863.5000000000002,1650.6000000000006,898.6999999999997,504.69999999999993
2021-05-29,141.59999999999997,563.4,780.0999999999998,1112.2999999999997,410.99999999999994
2021-05-30,87.7,296.0,430.5,1434.1000000000004,328.40000000000003
2021-05-31,114.00000000000001,460.59999999999997,635.4000000000001,1290.7,434.50000000000006
2021-06-01,177.30000000000004,669.0999999999999,940.6000000000003,1432.8,569.0000000000001
2021-06-02,240.20000000000005,981.7,1350.2000000000003,1374.5,585.4999999999999
2021-06-03,1234.7,1316.1000000000001,3209.3,632.4999999999998,687.6000000000003
2021-06-04,380.00000000000006,660.3000000000001,1242.6000000000004,520.0999999999999,365.40000000000003
2021-06-05,832.4,1031.9,2308.2000000000003,642.7999999999998,440.2
2021-06-06,834.2,1011.5999999999999,2290.7000000000003,484.49999999999994,350.1
2021-06-07,1302.1999999999998,1194.4,3191.3999999999996,487.39999999999986,429.09775280898884
2021-06-08,1416.1000000000001,1132.3999999999999,3303.6000000000004,522.3999999999999,403.0651685393259
2021-06-09,1375.9999999999995,1203.8999999999996,3313.3999999999996,634.8999999999997,356.46741573033717
2021-06-10,1458.5000000000002,795.7,3032.0,277.1,309.86966292134844
2021-06-11,1438.5000000000002,832.0000000000001,3037.6,299.3,427.7
2021-06-12,469.3999999999999,639.9999999999999,1359.7,841.1999999999997,376.0
2021-06-13,653.7,1064.6000000000001,2066.6,784.8999999999999,535.2999999999998
2021-06-14,766.0,972.8000000000001,2146.9,806.5999999999997,538.0999999999999
2021-06-15,174.9,487.30000000000007,755.6,921.3999999999997,465.3999999999999
2021-06-16,1050.9,1358.4999999999998,2969.9,548.9999999999999,624.9
2021-06-17,507.6000000000001,707.4,1485.5,375.8999999999999,427.9
2021-06-18,214.70000000000002,470.5,799.6,671.1999999999997,196.6689655172414
2021-06-19,206.29999999999998,342.6,659.2,703.4999999999998,210.70344827586203
2021-06-20,132.8,237.9,441.7,709.8999999999999,238.5103448275862
2021-06-21,116.2,273.49999999999994,451.90000000000003,964.8999999999996,266.31724137931036
2021-06-22,176.59999999999997,303.70000000000005,573.9,873.7999999999996,368.3
2021-06-23,295.8,533.0,986.5000000000001,846.6999999999997,373.30000000000007
2021-06-24,1459.8000000000004,1158.2999999999997,3396.5999999999995,377.3,612.5
2021-06-25,1218.6,878.5,2747.2999999999997,464.4,431.79999999999995
2021-06-26,203.09999999999994,390.5999999999999,701.6000000000003,662.5999999999998,305.4
2021-06-27,92.69999999999999,322.9,465.1,853.0999999999997,494.90000000000003
2021-06-28,246.80000000000004,500.20000000000005,878.8,523.0,403.20000000000005
2021-06-29,233.0,403.29999999999995,759.7000000000002,530.6999999999999,480.5999999999998
2021-06-30,1.1,9.2,10.9,25.9,21.2
