MeasurementDateGMT,Brent - Neasden Lane: Nitric Oxide (ug/m3),Brent - Neasden Lane: Nitrogen Dioxide (ug/m3),Brent - Neasden Lane: Oxides of Nitrogen (ug/m3),Brent - Neasden Lane: PM10 Particulate (ug/m3)
2021-06-03,268.1,732.5999999999999,1143.5999999999997,892.6
2021-06-04,395.20000000000005,650.8,1257.1999999999998,348.8
2021-06-05,219.3,591.5000000000001,927.8,440.99999999999994
2021-06-06,176.99999999999997,523.8000000000001,794.9,310.9
2021-06-07,271.8,589.0,1005.9999999999998,429.29999999999995
2021-06-08,293.00000000000006,720.1,1169.1000000000001,631.75
2021-06-09,294.30000000000007,675.4999999999999,1126.6000000000001,751.641605839416
2021-06-10,314.30000000000007,511.90000000000003,993.4999999999999,771.9416058394161
2021-06-11,322.79999999999995,484.20000000000005,979.3000000000001,690.3766423357664
2021-06-12,256.00000000000006,632.8000000000001,1025.3000000000002,608.811678832117
2021-06-13,73.30000000000001,477.09999999999997,589.2,527.2467153284673
2021-06-14,209.20000000000002,676.6999999999999,997.4,445.68175182481775
2021-06-15,179.1,587.8,862.6999999999999,623.4000000000002
2021-06-16,345.1,893.6999999999999,1422.6000000000001,897.1
2021-06-17,222.7,493.30000000000007,835.1999999999998,596.7
2021-06-18,208.4,375.00000000000006,694.3999999999999,225.10000000000005
2021-06-19,101.59999999999998,320.49999999999994,475.70000000000005,251.0
2021-06-20,68.60000000000001,237.0,341.99999999999994,227.2
2021-06-21,142.5,307.3,526.0,326.20000000000005
2021-06-22,165.20000000000007,300.59999999999997,554.3000000000001,457.40000000000003
2021-06-23,223.2,543.8000000000001,886.7999999999998,469.6
2021-06-24,518.8,852.2499999999999,1647.3,772.8
2021-06-25,275.49999999999994,561.1,983.3000000000001,446.4
2021-06-26,84.79999999999997,354.30000000000007,484.2,407.2999999999999
2021-06-27,9.100000000000001,247.1,261.2,539.3
2021-06-28,245.2,454.1,830.5000000000002,402.40000000000003
2021-06-29,161.7,370.49999999999994,618.4000000000001,476.1000000000001
2021-06-30,0.6,13.3,14.2,12.1
