MeasurementDateGMT,Greenwich - Blackheath: Nitric Oxide (ug/m3),Greenwich - Blackheath: Nitrogen Dioxide (ug/m3),Greenwich - Blackheath: Oxides of Nitrogen (ug/m3),Greenwich - Blackheath: PM10 Particulate (ug/m3)
2021-05-23,69.70000000000002,253.49999999999997,360.80000000000007,227.39999999999995
2021-05-24,220.5,501.1,839.5000000000001,257.29999999999995
2021-05-25,158.0,428.5,671.2000000000002,246.5
2021-05-26,359.0,705.3,1255.9000000000003,308.2
2021-05-27,503.49999999999994,946.3000000000001,1718.2000000000003,373.3000000000001
2021-05-28,445.29999999999995,938.0999999999999,1620.2,360.7000000000001
2021-05-29,355.0999999999999,786.8000000000002,1330.8000000000002,383.29999999999995
2021-05-30,216.90000000000003,500.90000000000003,833.6,390.49999999999994
2021-05-31,243.70000000000002,646.3999999999999,1020.1,449.7000000000001
2021-06-01,444.5,1021.9999999999999,1703.3,491.2
2021-06-02,472.9,1306.2,2031.1000000000001,618.8000000000001
2021-06-03,94.49999999999999,456.00000000000006,600.5000000000001,327.3
2021-06-04,403.3,698.5999999999998,1317.0000000000002,234.59999999999997
2021-06-05,208.0,565.4,884.2,284.2
2021-06-06,102.39999999999999,495.70000000000005,653.0,235.80000000000004
2021-06-07,224.0,607.0,950.9,297.70000000000005
2021-06-08,173.6,528.6,794.6999999999999,309.89999999999986
2021-06-09,113.10000000000001,487.20000000000005,661.2,328.79999999999984
2021-06-10,182.20000000000005,384.59999999999997,663.7999999999998,328.79999999999984
2021-06-11,171.2,363.99999999999994,626.5999999999999,328.79999999999984
2021-06-12,181.3,510.1,788.4999999999999,328.79999999999984
2021-06-13,113.2,596.2,770.3,328.79999999999984
2021-06-14,246.10000000000002,646.4,1024.4,328.79999999999984
2021-06-15,327.69999999999993,678.2999999999998,1181.0,328.79999999999984
2021-06-16,201.1,751.3000000000002,1059.6000000000001,328.79999999999984
2021-06-17,381.0999999999999,643.5000000000001,1228.1999999999998,328.79999999999984
2021-06-18,387.40000000000003,593.8000000000001,1187.6,328.79999999999984
2021-06-19,328.99999999999994,510.4,1014.3999999999999,328.79999999999984
2021-06-20,250.4,432.0,816.2000000000002,328.79999999999984
2021-06-21,478.0,534.1999999999999,1267.1999999999998,328.79999999999984
2021-06-22,369.99999999999994,485.19999999999993,1052.1999999999998,328.79999999999984
2021-06-23,328.40000000000003,630.8000000000001,1134.8000000000002,328.79999999999984
2021-06-24,271.49999999999994,673.1,1089.2999999999997,328.79999999999984
2021-06-25,224.1,485.09999999999997,829.0000000000001,328.79999999999984
2021-06-26,317.99999999999994,572.1,1059.8000000000002,328.79999999999984
2021-06-27,179.3,499.6,774.5999999999999,328.79999999999984
2021-06-28,327.3,603.1999999999998,1104.8,328.79999999999984
2021-06-29,360.20000000000005,469.50000000000006,1021.8000000000001,328.79999999999984
2021-06-30,4.4,10.9,17.7,13.7
