MeasurementDateGMT,Westminster - Horseferry Road: Nitric Oxide (ug/m3),Westminster - Horseferry Road: Nitrogen Dioxide (ug/m3),Westminster - Horseferry Road: Oxides of Nitrogen (ug/m3),Westminster - Horseferry Road: PM10 Particulate (ug/m3),Westminster - Horseferry Road: PM2.5 Particulate (ug/m3)
2020-11-27,1327.1999999999998,1353.7,3388.4,682.9,618.0
2020-11-28,441.90000000000003,1202.8000000000002,1880.2,967.6000000000001,952.0
2020-11-29,149.10000000000002,1117.4999999999998,1346.3000000000002,688.2,732.0
2020-11-30,141.8,785.0,1002.4999999999998,379.20000000000005,395.0
2020-12-01,76.5,744.6999999999999,862.0000000000001,269.99999999999994,172.0
2020-12-02,452.9,1222.3999999999996,1916.8999999999996,489.2,392.0
2020-12-03,139.1,1059.8,1272.9000000000003,221.90000000000003,206.0
2020-12-04,91.40000000000002,856.4,995.7,249.20000000000002,241.0
2020-12-05,114.3,833.5999999999999,1008.8000000000001,274.0,216.0
2020-12-06,174.89999999999998,964.4000000000001,1232.6000000000001,388.2,399.0
2020-12-07,729.7,1343.3000000000002,2462.0,519.1999999999999,521.0
2020-12-08,992.9999999999999,1367.4999999999998,2890.3,523.8,548.0
2020-12-09,189.29999999999998,1036.4,1326.8,373.00000000000006,276.0
2020-12-10,133.3,771.0999999999999,975.2999999999998,380.70000000000005,267.0
2020-12-11,244.1,1128.7,1502.6000000000001,320.6,287.0
2020-12-12,133.20000000000002,884.5999999999999,1088.6,311.6000000000001,316.0
2020-12-13,41.50000000000001,609.8999999999999,673.9999999999999,181.1,175.0
2020-12-14,43.199999999999996,622.3000000000001,688.6999999999999,294.3,206.0
2020-12-15,98.0,810.8999999999999,961.2,313.20000000000005,208.0
2020-12-16,59.89999999999999,671.5,763.0999999999998,260.5,183.0
2020-12-17,85.6,800.8999999999999,932.0999999999999,272.4,199.0
2020-12-18,29.500000000000004,342.5999999999999,388.0,211.50000000000003,201.0
2020-12-19,28.499999999999996,385.00000000000006,429.1000000000001,286.3,212.0
2020-12-20,44.29999999999998,537.5,605.6,220.49999999999997,178.0
2020-12-21,51.19999999999999,551.9000000000001,630.9000000000001,131.29999999999998,128.0
2020-12-22,346.7,784.6,1316.2,254.4,257.0
2020-12-23,48.10000000000001,660.8,734.8000000000002,151.7,169.0
2020-12-24,39.400000000000006,346.3999999999999,406.6,111.60000000000001,161.09756097560975
2020-12-25,42.599999999999994,528.0000000000001,593.1999999999999,177.99999999999997,211.21951219512198
2020-12-26,17.5,354.4,381.00000000000006,97.09999999999997,272.0975609756098
2020-12-27,40.699999999999996,507.7,570.2,174.2,332.9756097560976
2020-12-28,121.80000000000001,853.5,1039.8999999999999,278.90000000000003,393.8536585365854
2020-12-29,66.30000000000001,629.9000000000001,731.4,314.0,382.7560975609756
2020-12-30,218.5,1027.0,1362.1,314.7,304.0
2020-12-31,117.10000000000001,899.1999999999998,1079.1,378.5499999999999,386.0
2021-01-01,169.2,756.8000000000002,741.5999999999997,497.0,531.0
2021-01-02,75.7,615.1,741.5999999999997,172.9,209.0
2021-01-03,69.10000000000001,537.7,741.5999999999997,187.29999999999998,232.0
2021-01-04,73.50000000000001,470.19999999999993,741.5999999999997,143.6,117.0
2021-01-05,85.1,512.3000000000001,741.5999999999997,156.5,133.0
2021-01-06,130.5,670.8,741.5999999999997,190.1,170.0
2021-01-07,321.4,1069.0000000000002,741.5999999999997,494.50000000000006,480.0
2021-01-08,470.8,1135.3999999999999,741.5999999999997,572.1000000000001,585.0
2021-01-09,518.0,1166.2999999999997,741.5999999999997,488.6,518.0
2021-01-10,88.10000000000002,839.7,741.5999999999997,410.29999999999995,458.0
2021-01-11,37.3,471.5,741.5999999999997,183.9,183.0
2021-01-12,87.30000000000003,780.5,741.5999999999997,146.4,192.0
2021-01-13,361.99999999999994,1051.2,741.5999999999997,359.8,361.0
2021-01-14,104.60000000000002,903.1999999999999,741.5999999999997,336.0,185.0
2021-01-15,495.0,1122.0000000000002,741.5999999999997,336.0,452.0
2021-01-16,94.30000000000001,795.8,741.5999999999997,336.0,247.0
2021-01-17,34.6,595.5,741.5999999999997,336.0,242.0
2021-01-18,78.7,764.4000000000001,741.5999999999997,336.0,210.0
2021-01-19,34.1,431.3,741.5999999999997,336.0,111.0
2021-01-20,20.499999999999996,312.40000000000003,741.5999999999997,336.0,145.5
2021-01-21,55.50000000000001,565.4,741.5999999999997,336.0,188.7
2021-01-22,99.60000000000001,704.0999999999999,741.5999999999997,336.0,223.8
2021-01-23,134.59999999999997,790.1000000000001,741.5999999999997,336.0,283.0
2021-01-24,68.10000000000002,1004.5,741.5999999999997,336.0,309.0
2021-01-25,219.39999999999998,1039.3,741.5999999999997,336.0,318.0
2021-01-26,311.6999999999999,1013.4999999999999,741.5999999999997,336.0,245.0
2021-01-27,252.39999999999995,972.8000000000001,741.5999999999997,336.0,271.0
2021-01-28,72.50000000000001,654.4000000000001,741.5999999999997,336.0,162.0
2021-01-29,75.9,537.5999999999999,741.5999999999997,336.0,201.0
2021-01-30,40.80000000000001,595.0000000000001,741.5999999999997,336.0,191.0
2021-01-31,68.2,644.7,741.5999999999997,336.0,268.0
2021-02-01,273.4,884.311111111111,741.5999999999997,336.0,401.0
2021-02-02,306.4999999999999,875.5888888888888,741.5999999999997,336.0,256.5
2021-02-03,122.00000000000001,811.3,741.5999999999997,336.0,216.0
2021-02-04,75.80000000000001,860.8,741.5999999999997,336.0,196.0
2021-02-05,73.30000000000001,705.7999999999998,741.5999999999997,336.0,161.0
2021-02-06,77.00000000000001,669.5,741.5999999999997,336.0,269.0
2021-02-07,13.399999999999999,260.8,741.5999999999997,336.0,214.0
2021-02-08,48.10000000000002,426.8,741.5999999999997,336.0,194.0
2021-02-09,138.56470588235294,707.9941176470587,741.5999999999997,336.0,166.58823529411768
2021-02-10,194.96470588235294,849.2941176470589,741.5999999999997,336.0,178.58823529411762
2021-02-11,142.17058823529408,841.2117647058824,741.5999999999997,336.0,235.8235294117647
2021-02-12,79.20000000000002,644.6999999999999,741.5999999999997,336.0,412.0
2021-02-13,50.80000000000001,486.0,741.5999999999997,336.0,308.0
2021-02-14,18.199999999999996,369.6,741.5999999999997,336.0,302.0
2021-02-15,50.80000000000001,578.0,741.5999999999997,336.0,219.0
2021-02-16,48.40000000000001,535.5999999999999,741.5999999999997,336.0,162.0
2021-02-17,25.9,397.79999999999995,741.5999999999997,336.0,158.0
2021-02-18,33.199999999999996,422.90000000000003,741.5999999999997,336.0,131.0
2021-02-19,18.199999999999996,327.5,741.5999999999997,336.0,189.0
2021-02-20,11.999999999999998,222.1,741.5999999999997,336.0,350.0
2021-02-21,13.199999999999998,463.0,741.5999999999997,336.0,339.0
2021-02-22,154.4,1031.1,741.5999999999997,336.0,491.0
2021-02-23,23.4,314.0999999999999,741.5999999999997,336.0,229.0
2021-02-24,23.499999999999996,350.4,741.5999999999997,336.0,267.0
2021-02-25,64.40000000000002,757.5,741.5999999999997,336.0,243.5
2021-02-26,251.99999999999997,1067.4,741.5999999999997,336.0,312.0
2021-02-27,738.1000000000003,1155.3999999999996,741.5999999999997,336.0,556.0
2021-02-28,35.900000000000006,640.9000000000001,741.5999999999997,336.0,439.0
2021-03-01,95.9,699.8999999999999,741.5999999999997,336.0,727.0
2021-03-02,375.2,896.9999999999999,741.5999999999997,336.0,979.0
2021-03-03,743.3,1202.8,741.5999999999997,336.0,1133.0
2021-03-04,78.20000000000002,728.8,741.5999999999997,336.0,370.0
2021-03-05,191.89999999999992,637.2999999999998,741.5999999999997,336.0,119.0
2021-03-06,23.299999999999997,604.3,741.5999999999997,336.0,161.0
2021-03-07,98.2,616.1000000000001,741.5999999999997,336.0,352.0
2021-03-08,246.49999999999994,1300.8,741.5999999999997,336.0,737.0
2021-03-09,133.2,929.5999999999998,741.5999999999997,336.0,407.0
2021-03-10,20.599999999999994,546.8000000000002,741.5999999999997,336.0,294.0
2021-03-11,14.7,214.59999999999997,741.5999999999997,336.0,183.0
2021-03-12,26.999999999999993,361.49999999999994,741.5999999999997,336.0,138.0
2021-03-13,15.699999999999996,223.9,741.5999999999997,336.0,117.0
2021-03-14,9.6,260.8,741.5999999999997,336.0,152.0
2021-03-15,35.70000000000001,541.3000000000001,741.5999999999997,336.0,202.0
2021-03-16,79.70000000000002,512.4000000000001,741.5999999999997,336.0,205.0
2021-03-17,62.10000000000001,533.9000000000001,741.5999999999997,336.0,232.0
2021-03-18,65.70000000000002,589.3,741.5999999999997,336.0,251.0
2021-03-19,32.1,432.29999999999995,741.5999999999997,336.0,135.0
2021-03-20,30.699999999999996,378.7,741.5999999999997,336.0,258.0
2021-03-21,13.199999999999998,68.7,741.5999999999997,336.0,216.0
2021-03-22,71.0,181.8,741.5999999999997,336.0,382.0
2021-03-23,79.40000000000002,304.0,741.5999999999997,336.0,443.0
2021-03-24,68.40000000000002,351.99999999999994,741.5999999999997,336.0,452.0
2021-03-25,40.900000000000006,375.2,741.5999999999997,336.0,203.0
2021-03-26,18.299999999999997,283.1,741.5999999999997,336.0,160.0
2021-03-27,18.099999999999994,273.8,741.5999999999997,336.0,162.0
2021-03-28,7.2,288.8999999999999,741.5999999999997,336.0,174.0
2021-03-29,20.737078651685394,243.8123595505618,741.5999999999997,336.0,244.0
2021-03-30,30.65393258426967,278.8179775280899,741.5999999999997,336.0,410.0
2021-03-31,32.27191011235956,281.2773033707865,741.5999999999997,336.0,654.0
2021-04-01,33.88988764044945,283.73662921348307,741.5999999999997,336.0,525.0
2021-04-02,35.50786516853933,286.1959550561798,741.5999999999997,336.0,168.0
2021-04-03,37.12584269662923,288.6552808988764,741.5999999999997,336.0,221.7042253521127
2021-04-04,38.743820224719094,291.114606741573,741.5999999999997,336.0,160.56338028169014
2021-04-05,40.361797752809,293.57393258426964,741.5999999999997,336.0,79.43661971830986
2021-04-06,41.97977528089887,296.0332584269663,741.5999999999997,336.0,45.29577464788732
2021-04-07,43.59775280898877,298.4925842696629,741.5999999999997,336.0,187.0
2021-04-08,45.21573033707863,300.95191011235954,741.5999999999997,336.0,170.0
2021-04-09,46.83370786516854,303.4112359550562,741.5999999999997,336.0,231.0
2021-04-10,48.4516853932584,305.8705617977528,741.5999999999997,336.0,202.0
2021-04-11,50.06966292134832,308.32988764044944,741.5999999999997,336.0,184.0
2021-04-12,51.68764044943816,310.7892134831461,741.5999999999997,336.0,292.0
2021-04-13,53.305617977528094,313.2485393258427,741.5999999999997,336.0,394.0
2021-04-14,54.923595505617946,315.7078651685393,741.5999999999997,336.0,336.0
2021-04-15,56.54157303370787,318.16719101123596,741.5999999999997,336.0,196.0
2021-04-16,58.15955056179777,320.62651685393257,741.5999999999997,336.0,276.0
2021-04-17,59.77752808988764,323.08584269662924,741.5999999999997,336.0,237.0
2021-04-18,61.39550561797755,325.54516853932586,741.5999999999997,336.0,281.0
2021-04-19,63.01348314606741,328.00449438202253,741.5999999999997,336.0,562.0
2021-04-20,64.63146067415732,330.46382022471914,741.5999999999997,336.0,911.0
2021-04-21,66.24943820224718,332.92314606741576,741.5999999999997,336.0,875.0
2021-04-22,67.86741573033709,335.38247191011243,741.5999999999997,336.0,237.0
2021-04-23,69.48539325842695,337.84179775280904,741.5999999999997,336.0,326.0
2021-04-24,71.10337078651686,340.3011235955056,741.5999999999997,336.0,322.0
2021-04-25,72.7213483146067,342.7604494382023,741.5999999999997,336.0,248.0
2021-04-26,74.33932584269664,345.2197752808989,741.5999999999997,336.0,213.0
2021-04-27,75.95730337078649,347.6791011235955,741.5999999999997,336.0,415.0
2021-04-28,77.57528089887641,350.1384269662921,741.5999999999997,336.0,492.0
2021-04-29,79.19325842696624,352.5977528089888,741.5999999999997,336.0,276.0
2021-04-30,80.8112359550562,355.0570786516854,741.5999999999997,336.0,317.0
2021-05-01,82.4292134831461,357.5164044943821,741.5999999999997,336.0,299.0
2021-05-02,84.04719101123595,359.9757303370787,741.5999999999997,336.0,423.0
2021-05-03,85.6651685393258,362.4350561797753,741.5999999999997,336.0,170.0
2021-05-04,87.28314606741576,364.8943820224719,741.5999999999997,336.0,163.0
2021-05-05,62.84550561797754,410.86516853932585,741.5999999999997,336.0,150.0
2021-05-06,72.00000000000001,459.1000000000001,741.5999999999997,336.0,160.0
2021-05-07,43.30000000000001,403.9,741.5999999999997,336.0,180.0
2021-05-08,30.699999999999996,325.1,741.5999999999997,336.0,147.0
2021-05-09,22.099999999999998,225.80000000000004,741.5999999999997,336.0,177.0
2021-05-10,31.999999999999996,371.2,741.5999999999997,336.0,190.0
2021-05-11,51.90000000000002,436.4,741.5999999999997,336.0,159.0
2021-05-12,25.699999999999996,317.8999999999999,741.5999999999997,336.0,160.0
2021-05-13,75.60000000000002,698.3,741.5999999999997,336.0,266.0
2021-05-14,35.900000000000006,430.19999999999993,741.5999999999997,336.0,290.0
2021-05-15,37.00000000000001,384.7,741.5999999999997,336.0,212.0
2021-05-16,16.999999999999996,329.09999999999997,741.5999999999997,336.0,128.0
2021-05-17,64.50000000000001,541.5,741.5999999999997,336.0,229.0
2021-05-18,63.30000000000001,426.8,741.5999999999997,336.0,191.0
2021-05-19,54.500000000000014,439.8,741.5999999999997,336.0,116.0
2021-05-20,46.90000000000003,390.29999999999995,741.5999999999997,336.0,188.0
2021-05-21,25.799999999999997,241.39999999999998,741.5999999999997,336.0,214.0
2021-05-22,44.60000000000001,372.9000000000001,741.5999999999997,336.0,156.0
2021-05-23,14.599999999999996,179.89999999999995,741.5999999999997,336.0,143.0
2021-05-24,30.899999999999995,323.4,741.5999999999997,336.0,141.0
2021-05-25,54.7,337.0,741.5999999999997,336.0,160.0
2021-05-26,69.7,503.0,741.5999999999997,336.0,209.0
2021-05-27,66.30000000000001,697.25,741.5999999999997,336.0,313.0
2021-05-28,55.70000000000002,843.6,741.5999999999997,336.0,369.0
2021-05-29,39.50000000000001,629.5,741.5999999999997,336.0,374.0
2021-05-30,20.799999999999997,308.20000000000005,741.5999999999997,336.0,345.0
2021-05-31,34.6,445.59999999999997,741.5999999999997,336.0,373.0
2021-06-01,75.70000000000002,677.0999999999999,741.5999999999997,336.0,374.0
2021-06-02,59.7,862.9,741.5999999999997,336.0,387.0
2021-06-03,18.099999999999994,319.59999999999997,741.5999999999997,336.0,371.0
2021-06-04,72.10000000000001,491.9,741.5999999999997,336.0,265.0
2021-06-05,18.4,346.5,741.5999999999997,336.0,266.0
2021-06-06,10.999999999999998,285.1999999999999,741.5999999999997,336.0,200.0
2021-06-07,38.30000000000001,384.8,741.5999999999997,336.0,211.0
2021-06-08,42.300000000000004,302.79999999999995,741.5999999999997,336.0,200.0
2021-06-09,23.199999999999996,251.29999999999995,741.5999999999997,336.0,180.0
2021-06-10,40.80000000000001,216.69999999999993,741.5999999999997,336.0,199.0
2021-06-11,33.199999999999996,205.10000000000002,741.5999999999997,336.0,191.0
2021-06-12,14.599999999999996,245.6,741.5999999999997,336.0,230.0
2021-06-13,7.300000000000001,369.4999999999999,741.5999999999997,336.0,324.0
2021-06-14,21.999999999999993,340.8,741.5999999999997,336.0,295.0
2021-06-15,88.10000000000002,405.7,741.5999999999997,336.0,285.0
2021-06-16,30.699999999999992,428.8,741.5999999999997,336.0,366.0
2021-06-17,44.500000000000014,407.5,741.5999999999997,336.0,490.0
2021-06-18,47.1,371.3,741.5999999999997,336.0,156.0
2021-06-19,19.499999999999996,246.9,741.5999999999997,336.0,227.0
2021-06-20,21.099999999999998,199.1,741.5999999999997,336.0,224.0
2021-06-21,37.000000000000014,243.09999999999997,741.5999999999997,336.0,255.0
2021-06-22,43.30000000000001,275.50000000000006,741.5999999999997,336.0,223.0
2021-06-23,40.80000000000001,375.0,741.5999999999997,336.0,259.0
2021-06-24,68.4,491.4999999999999,741.5999999999997,336.0,377.0
2021-06-25,36.900000000000006,273.7,741.5999999999997,336.0,235.0
2021-06-26,72.00000000000001,413.1,741.5999999999997,336.0,311.0
2021-06-27,8.5,252.29999999999998,741.5999999999997,336.0,540.0
2021-06-28,55.60000000000002,375.0,741.5999999999997,336.0,164.5
2021-06-29,54.40000000000002,308.00000000000006,741.5999999999997,336.0,241.0
2021-06-30,0.0,9.6,30.9,14.0,10.0
