MeasurementDateGMT,Havering - Romford: Nitric Oxide (ug/m3),Havering - Romford: Nitrogen Dioxide (ug/m3),Havering - Romford: Oxides of Nitrogen (ug/m3),Havering - Romford: PM10 Particulate (ug/m3)
2021-05-28,306.6,729.7000000000003,1199.7000000000003,627.0
2021-05-29,169.99999999999997,443.6,703.9999999999998,605.7999999999998
2021-05-30,122.6,250.89999999999992,439.09999999999997,562.1999999999999
2021-05-31,148.7,386.9000000000001,614.6999999999999,706.1
2021-06-01,179.8,581.1,856.3999999999996,674.5000000000001
2021-06-02,183.7,773.8999999999999,1055.5,833.9999999999999
2021-06-03,338.6000000000001,826.3,1346.4000000000005,806.4
2021-06-04,140.10000000000002,393.90000000000003,608.6999999999999,414.29999999999995
2021-06-05,116.89999999999999,362.7,542.2,498.9000000000001
2021-06-06,205.9,620.2000000000002,936.6000000000001,522.3
2021-06-07,376.3,816.5000000000003,1394.2000000000003,546.6999999999999
2021-06-08,553.8000000000001,906.0,1755.4,594.0999999999999
2021-06-09,343.00000000000006,634.5000000000001,1160.2000000000007,513.7
2021-06-10,391.9,540.5,1141.2,476.0
2021-06-11,365.30000000000007,400.4000000000002,960.5999999999998,463.29999999999995
2021-06-12,104.6,225.39999999999998,385.6000000000001,472.00000000000006
2021-06-13,157.3,511.70000000000005,753.0000000000002,643.1
2021-06-14,174.09999999999997,462.3,729.3999999999997,589.6999999999999
2021-06-15,188.70000000000002,437.40000000000003,727.0,526.4
2021-06-16,439.09999999999997,960.9,1634.6000000000001,726.65
2021-06-17,209.99999999999997,474.09999999999997,796.0999999999997,567.1999999999999
2021-06-18,137.20000000000002,304.4000000000001,514.5,281.59999999999997
2021-06-19,175.90000000000003,282.6,552.6999999999999,336.1
2021-06-20,154.79999999999998,214.79999999999995,451.99999999999994,318.8999999999999
2021-06-21,150.0,237.0999999999999,467.5999999999998,356.5
2021-06-22,169.5,245.7,505.5,431.49999999999994
2021-06-23,181.40000000000003,353.20000000000005,631.5999999999999,439.5
2021-06-24,254.5,515.2000000000002,905.3999999999996,616.2999999999997
2021-06-25,274.7,498.4,919.3999999999999,432.7
2021-06-26,224.29999999999998,397.20000000000005,741.2999999999996,502.4
2021-06-27,121.7,269.7,456.5,677.5999999999999
2021-06-28,204.30000000000004,366.90000000000003,679.5999999999997,538.9
2021-06-29,144.90000000000003,263.3999999999999,485.29999999999995,495.09999999999997
2021-06-30,3.5,10.1,15.4,16.7
