MeasurementDateGMT,Greenwich - Fiveways Sidcup Rd A20: Nitric Oxide (ug/m3),Greenwich - Fiveways Sidcup Rd A20: Nitrogen Dioxide (ug/m3),Greenwich - Fiveways Sidcup Rd A20: Oxides of Nitrogen (ug/m3),Greenwich - Fiveways Sidcup Rd A20: PM10 Particulate (ug/m3)
2021-05-04,252.10000000000005,296.9,683.2000000000002,323.4
2021-05-05,597.7999999999998,684.0000000000001,1600.2000000000003,255.99999999999994
2021-05-06,496.1999999999999,731.8999999999999,1492.5,396.40000000000003
2021-05-07,431.80000000000007,704.9000000000001,1366.8999999999996,422.4
2021-05-08,106.09999999999998,321.1,484.1,372.09999999999997
2021-05-09,126.3,335.70000000000005,529.6,378.1
2021-05-10,127.19999999999999,345.4,541.1,364.6
2021-05-11,514.6,601.1,1389.8999999999999,422.7
2021-05-12,181.3,404.0,682.0,458.09999999999997
2021-05-13,843.5,953.9000000000002,2247.5000000000005,542.6999999999999
2021-05-14,515.5,870.5999999999999,1661.1,539.3000000000001
2021-05-15,457.40000000000003,691.5,1392.4999999999998,389.25
2021-05-16,139.6,390.50000000000006,604.5,345.20000000000005
2021-05-17,517.5,755.4,1548.9999999999998,369.0
2021-05-18,425.54999999999995,619.2,1271.35,346.84999999999997
2021-05-19,468.50000000000006,798.8999999999999,1516.8,442.0499999999999
2021-05-20,166.10000000000002,363.3999999999999,617.9,455.99999999999994
2021-05-21,75.60000000000001,179.9,295.3,445.4
2021-05-22,249.79999999999995,389.3,772.2999999999997,331.7
2021-05-23,58.89999999999999,195.80000000000004,286.0,292.7000000000001
2021-05-24,138.7,335.6,547.9,304.90000000000003
2021-05-25,240.29999999999998,349.3,717.9,340.29999999999995
2021-05-26,274.8999999999999,480.29999999999995,901.8000000000001,371.70000000000005
2021-05-27,429.9,669.7000000000002,1329.0,583.2
2021-05-28,600.7999999999998,709.2000000000002,1630.1999999999998,668.65
2021-05-29,443.1,649.1999999999999,1328.7000000000003,755.6999999999998
2021-05-30,350.59999999999997,493.50000000000006,1031.1,649.5000000000001
2021-05-31,424.7999999999999,666.9000000000001,1318.5000000000002,809.0999999999999
2021-06-01,567.5999999999999,831.6999999999999,1701.8999999999996,805.7
2021-06-02,604.4,1037.6999999999998,1964.6000000000001,969.5
2021-06-03,205.3,480.99999999999994,795.5,629.0000000000001
2021-06-04,215.20000000000005,461.80000000000007,791.4,429.40000000000003
2021-06-05,252.70000000000002,493.80000000000007,882.0000000000002,515.6
2021-06-06,155.1,361.29999999999995,599.0,416.59999999999997
2021-06-07,137.6,348.3999999999999,559.5999999999999,406.50000000000006
2021-06-08,245.9,387.79999999999995,764.4999999999999,440.19999999999993
2021-06-09,212.95000000000002,558.8500000000001,885.5500000000001,406.00000000000006
2021-06-10,264.60000000000014,511.2,916.9000000000001,392.7999999999999
2021-06-11,287.3,536.4,976.7999999999998,400.99999999999994
2021-06-12,221.4,658.1,997.1999999999998,510.84999999999997
2021-06-13,167.30000000000004,716.9000000000001,973.1999999999997,619.1999999999999
2021-06-14,233.7,770.0999999999998,1128.1,600.2999999999998
2021-06-15,699.15,829.9,1901.6000000000001,632.8000000000001
2021-06-16,365.9999999999999,596.7,1157.4,590.65
2021-06-17,671.7,802.9000000000001,1833.1,560.3800000000001
2021-06-18,526.7,757.2,1564.7,344.12
2021-06-19,758.8000000000001,718.8,1881.9999999999998,439.40000000000003
2021-06-20,619.4999999999999,643.4,1593.9,458.09999999999997
2021-06-21,781.6,813.4999999999998,2012.1999999999998,467.59999999999997
2021-06-22,495.49999999999994,551.6999999999999,1311.4,502.2
2021-06-23,698.9000000000001,826.1999999999999,1897.2,555.35
2021-06-24,594.9,789.6,1701.8000000000006,657.7000000000002
2021-06-25,446.49999999999994,616.4999999999999,1300.6,406.8
2021-06-26,605.0999999999999,725.8999999999999,1653.8,553.2500000000001
2021-06-27,482.8999999999999,701.1,1441.1999999999998,841.3
2021-06-28,887.8000000000001,926.4999999999999,2287.9,701.9999999999999
2021-06-29,338.50000000000006,517.5,1036.4,585.9999999999999
2021-06-30,1.8,14.9,17.8,20.9
