MeasurementDateGMT,Bexley - Belvedere: Nitric Oxide (ug/m3),Bexley - Belvedere: Nitrogen Dioxide (ug/m3),Bexley - Belvedere: Oxides of Nitrogen (ug/m3),Bexley - Belvedere: PM10 Particulate (ug/m3)
2021-06-20,36.8,269.20000000000005,325.99999999999994,573.5999999999999
2021-06-21,50.1,327.8,404.90000000000003,264.19999999999993
2021-06-22,51.99999999999999,275.5,355.30000000000007,400.3
2021-06-23,54.099999999999994,393.09999999999997,476.3,382.09999999999997
2021-06-24,129.1,492.09999999999997,690.0999999999998,494.79999999999995
2021-06-25,51.9,299.9,379.70000000000005,267.50000000000006
2021-06-26,73.49999999999999,400.0999999999999,512.4000000000001,417.99999999999994
2021-06-27,29.900000000000002,306.19999999999993,352.00000000000006,571.4
2021-06-28,48.00000000000001,359.0000000000001,432.0,422.5
2021-06-29,61.999999999999986,340.99999999999994,436.1,443.2999999999999
2021-06-30,0.7,9.6,10.7,13.4
