MeasurementDateGMT,Harrow - Pinner Road: Nitric Oxide (ug/m3),Harrow - Pinner Road: Nitrogen Dioxide (ug/m3),Harrow - Pinner Road: Oxides of Nitrogen (ug/m3),Harrow - Pinner Road: PM10 Particulate (ug/m3)
2021-04-29,273.59999999999997,703.9000000000001,1123.3999999999999,378.70000000000005
2021-04-30,304.6,818.5000000000001,1285.8999999999999,425.20000000000005
2021-05-01,119.90000000000002,542.5,726.2,376.79999999999995
2021-05-02,308.5,827.8,1300.9,480.70000000000005
2021-05-03,142.7,597.7,816.5,369.70000000000005
2021-05-04,271.8,511.30000000000007,927.9999999999999,286.85
2021-05-05,491.5000000000001,752.2999999999998,1505.5,285.375
2021-05-06,597.9,771.7,1688.3000000000002,209.775
2021-05-07,440.6000000000001,772.0,1447.5000000000002,348.90000000000003
2021-05-08,221.09999999999997,528.9,867.6000000000003,310.20000000000005
2021-05-09,284.1,480.3,915.6999999999999,282.3
2021-05-10,351.90000000000003,567.1999999999999,1106.6999999999998,321.80000000000007
2021-05-11,324.5,666.4999999999999,1164.3,311.40000000000003
2021-05-12,420.8,588.8,1233.9000000000003,381.5
2021-05-13,171.65000000000003,649.6,913.0,297.50000000000006
2021-05-14,307.0,652.2,1123.5,413.2
2021-05-15,387.7,605.4,1199.8000000000002,317.19999999999993
2021-05-16,338.70000000000005,494.09999999999997,1014.0000000000001,275.19999999999993
2021-05-17,534.7,551.1999999999999,1371.3,368.02727272727276
2021-05-18,727.4,430.0,1545.4999999999998,468.3
2021-05-19,553.1999999999999,551.1,1399.3999999999999,495.7909090909091
2021-05-20,352.8999999999999,522.0,1063.4999999999998,523.2818181818182
2021-05-21,261.4,381.3,782.8,330.3999999999999
2021-05-22,421.59999999999997,457.20000000000005,1103.9,245.40000000000003
2021-05-23,223.5,432.8,776.0000000000001,264.70000000000005
2021-05-24,490.3,579.55,1331.6000000000001,238.2
2021-05-25,596.9000000000001,587.6000000000001,1503.0,346.19999999999993
2021-05-26,485.19999999999993,731.9,1476.1000000000001,348.6000000000001
2021-05-27,387.1,684.7,1277.8,406.1
2021-05-28,424.69999999999993,816.8000000000001,1468.4999999999998,637.3338461538463
2021-05-29,85.99999999999996,470.9,603.3999999999999,648.2584615384616
2021-05-30,57.0,350.8999999999999,438.7,632.3076923076923
2021-05-31,82.74999999999999,401.75,529.6,519.3499999999999
2021-06-01,92.99999999999999,509.2,652.0,518.4
2021-06-02,157.29999999999995,726.0999999999999,967.8,587.2
2021-06-03,471.30000000000007,590.9999999999999,1313.6000000000001,561.3999999999999
2021-06-04,383.9,622.4000000000002,1210.6000000000001,339.80000000000007
2021-06-05,534.9,576.4000000000001,1396.6999999999996,422.79999999999995
2021-06-06,615.8000000000001,418.40000000000003,1362.5,321.79999999999995
2021-06-07,628.3000000000002,441.75,1404.4999999999998,403.2233766233766
2021-06-08,592.6999999999999,392.29999999999995,1300.8,393.9116883116884
2021-06-09,639.8000000000001,404.2,1385.3999999999996,335.5636363636364
2021-06-10,603.8000000000001,251.79999999999998,1177.3999999999999,305.0012987012987
2021-06-11,651.0000000000001,277.09999999999997,1274.9999999999998,331.2999999999999
2021-06-12,341.1,465.9,988.6000000000004,374.49999999999994
2021-06-13,362.6,498.29999999999995,1054.5000000000002,497.5
2021-06-14,477.5999999999999,543.9000000000001,1276.2999999999997,525.1000000000001
2021-06-15,237.20000000000002,514.3,878.4000000000003,514.5
2021-06-16,530.2,577.6,1390.4999999999995,550.4000000000001
2021-06-17,234.49999999999991,436.2999999999999,795.5000000000001,394.40000000000003
2021-06-18,135.6,414.4000000000001,622.5000000000001,149.3
2021-06-19,107.2,333.0,496.70000000000005,214.20000000000002
2021-06-20,71.39999999999999,265.5,373.79999999999995,230.59999999999994
2021-06-21,59.30000000000002,292.79999999999995,382.1,220.60000000000005
2021-06-22,110.95,463.75000000000006,633.55,280.41490683229813
2021-06-23,328.80000000000007,998.3000000000002,1502.8000000000002,285.81614906832306
2021-06-24,843.3,1078.6999999999998,2371.7999999999997,306.2086956521739
2021-06-25,615.3,812.9999999999998,1756.4,326.60124223602486
2021-06-26,170.4,580.8000000000001,841.9000000000001,346.99378881987576
2021-06-27,61.30000000000001,489.8,583.5999999999999,367.38633540372666
2021-06-28,182.3,593.3,873.1999999999999,387.7788819875776
2021-06-29,264.3,655.3,1060.9,395.3
2021-06-30,15.6,29.5,53.4,12.2
