MeasurementDateGMT,Havering - Rainham: Nitric Oxide (ug/m3),Havering - Rainham: Nitrogen Dioxide (ug/m3),Havering - Rainham: Oxides of Nitrogen (ug/m3),Havering - Rainham: PM10 Particulate (ug/m3),Havering - Rainham: PM2.5 Particulate (ug/m3)
2020-11-22,306.50000000000006,821.1,1290.8999999999999,277.09999999999997,126.9
2020-11-23,1372.1,1028.9,3132.7000000000003,593.9,347.40000000000003
2020-11-24,382.8999999999999,689.3000000000001,1276.8000000000002,372.09999999999997,195.9
2020-11-25,370.49999999999994,736.1999999999999,1304.6,421.2,221.10000000000002
2020-11-26,502.70000000000005,892.8000000000001,1663.4,536.8,364.40000000000003
2020-11-27,1766.3,1075.7999999999997,3784.5,665.8999999999999,506.4
2020-11-28,396.8,980.3,1588.7999999999997,871.4,799.1
2020-11-29,115.89999999999999,698.6,876.0,581.2000000000002,532.0
2020-11-30,496.70000000000005,838.9000000000001,1600.6,459.3000000000001,320.1
2020-12-01,48.2,369.40000000000003,443.79999999999995,186.10000000000002,63.8
2020-12-02,1623.8,1345.1999999999998,3834.7,627.5999999999999,304.90000000000003
2020-12-03,714.5,1155.1999999999998,2250.6,268.7,177.50000000000003
2020-12-04,500.3,926.7,1693.7999999999997,208.5,125.50000000000001
2020-12-05,135.40000000000003,702.2,909.2999999999998,266.20000000000005,159.20000000000002
2020-12-06,82.80000000000001,471.29999999999995,598.2999999999998,254.3,207.1
2020-12-07,190.89999999999998,753.4,1046.0,294.5,266.3
2020-12-08,1449.3000000000002,1209.3,3431.5,613.6999999999998,468.8
2020-12-09,853.0999999999999,1166.4999999999998,2474.7999999999997,410.20000000000005,168.6
2020-12-10,269.1,699.7,1112.7000000000003,428.8,185.0
2020-12-11,1338.45,1340.7500000000002,3393.400000000001,387.55,271.65000000000003
2020-12-12,301.20000000000005,885.5999999999999,1347.3,297.2,185.20000000000002
2020-12-13,218.9,601.1999999999999,937.2,166.6,101.70000000000003
2020-12-14,325.79999999999995,569.1,1068.8,263.1,97.7
2020-12-15,799.7999999999998,1092.9,2319.1,317.29999999999995,152.8
2020-12-16,380.9,831.5999999999998,1415.8999999999999,251.29999999999998,106.9
2020-12-17,477.7,761.3,1493.8999999999999,351.25,129.34999999999997
2020-12-18,242.59999999999997,432.8,804.7,229.1,86.10000000000001
2020-12-19,216.2,444.8000000000001,776.1,240.30000000000007,104.7
2020-12-20,229.6,527.6,879.1999999999999,186.7,76.5
2020-12-21,266.99999999999994,507.40000000000003,916.5,114.0,55.8
2020-12-22,277.29999999999995,730.6,1155.7,187.00000000000003,123.49999999999999
2020-12-23,468.9999999999999,832.1999999999999,1551.7,158.9,73.59999999999998
2020-12-24,17.7,138.3,165.60000000000002,81.9,27.599999999999998
2020-12-25,88.8,459.09999999999997,595.0,205.3,136.79999999999998
2020-12-26,85.0,276.09999999999997,406.29999999999995,114.30000000000001,72.5
2020-12-27,216.5,563.0,894.9,187.4,113.7
2020-12-28,139.50000000000003,583.4,797.6000000000004,234.00000000000003,203.4
2020-12-29,112.20000000000002,533.9000000000001,705.5,280.40000000000003,214.09999999999997
2020-12-30,1222.1999999999998,1239.1,3112.8000000000006,404.8999999999999,301.4
2020-12-31,551.3,719.3999999999999,1564.9000000000003,356.9,324.20000000000005
2021-01-01,254.1,638.8000000000001,1028.3,482.2,447.3
2021-01-02,69.4,385.0,491.6,145.8,114.7
2021-01-03,21.900000000000002,219.6,253.4,144.5,126.0
2021-01-04,10.200000000000001,160.79999999999998,176.29999999999998,106.9,51.900000000000006
2021-01-05,14.499999999999996,167.6,190.4,113.99999999999999,56.400000000000006
2021-01-06,32.3,291.1,340.6,138.70000000000002,87.69999999999999
2021-01-07,495.69999999999993,947.4,1707.6,388.9,292.8
2021-01-08,334.1,705.3,1217.6,361.70000000000005,341.1000000000001
2021-01-09,705.5,761.5,1843.3,384.90000000000003,349.0
2021-01-10,352.8,942.0000000000001,1483.7999999999997,364.5999999999999,343.2
2021-01-11,237.70000000000002,620.4,984.6999999999999,213.70000000000002,122.89999999999999
2021-01-12,279.4,679.5,1108.2,158.0,93.5
2021-01-13,1291.4,1226.5,3206.7000000000003,318.20000000000005,259.7
2021-01-14,21.199999999999996,361.0,393.70000000000005,60.00000000000001,34.1
2021-01-15,786.5999999999999,765.7,1971.9,365.69999999999993,292.9
2021-01-16,420.49999999999994,792.9000000000001,1437.6000000000001,217.5,163.39999999999998
2021-01-17,88.3,540.7,676.0000000000001,247.0,108.2
2021-01-18,350.7999999999999,779.1999999999999,1317.1000000000001,282.80000000000007,123.49999999999997
2021-01-19,160.79999999999998,350.3,597.3000000000002,152.79999999999998,80.80000000000001
2021-01-20,145.0,289.7,511.2000000000001,216.60000000000002,149.4
2021-01-21,300.59999999999997,660.4999999999999,1121.4,242.50000000000006,72.9
2021-01-22,626.1999999999999,1042.2,2002.1999999999998,359.99999999999994,157.70000000000002
2021-01-23,311.79999999999995,906.9000000000001,1385.4,223.60000000000005,157.6
2021-01-24,150.7,844.9999999999999,1075.9000000000003,252.1,212.2
2021-01-25,396.90000000000003,1019.7,1628.5,288.0,180.60000000000002
2021-01-26,794.6,1072.9,2291.8,268.19999999999993,181.00000000000003
2021-01-27,755.8999999999999,1180.1000000000004,2339.1,296.90000000000003,226.20000000000002
2021-01-28,270.0,734.3000000000002,1148.6,246.19999999999996,145.5
2021-01-29,198.39999999999998,675.4999999999999,979.4,213.4,77.60000000000001
2021-01-30,30.000000000000007,317.3,363.3,167.1,87.5
2021-01-31,37.4,356.19999999999993,413.40000000000003,200.00000000000003,119.39999999999999
2021-02-01,93.00000000000001,490.2999999999999,632.6,300.8,247.2
2021-02-02,309.70000000000005,598.8000000000001,1073.5,347.70000000000005,180.4
2021-02-03,442.20000000000005,1048.3000000000002,1726.0,347.4,136.2
2021-02-04,487.7,1015.6,1763.4999999999995,286.5,172.9
2021-02-05,551.7000000000002,1004.4000000000002,1850.3,301.20000000000005,130.4
2021-02-06,94.1,542.4999999999999,686.4,254.50000000000003,202.49999999999997
2021-02-07,8.800000000000002,97.0,110.29999999999998,157.10000000000002,96.39999999999996
2021-02-08,14.799999999999999,173.89999999999998,196.2,154.7,96.8
2021-02-09,24.200000000000003,240.6,277.59999999999997,143.79999999999998,61.400000000000006
2021-02-10,30.1,300.35,346.65000000000003,161.8,90.19999999999997
2021-02-11,88.39999999999999,492.09999999999997,627.1500000000001,322.19999999999993,249.10000000000005
2021-02-12,46.50000000000001,383.95000000000005,455.6,365.6000000000001,233.49999999999997
2021-02-13,130.7,447.19999999999993,647.6,366.7,212.19999999999996
2021-02-14,152.79999999999998,411.8,646.0000000000001,347.3,166.49999999999997
2021-02-15,333.4,560.0500000000001,1070.0000000000002,289.29699999999997,206.541
2021-02-16,395.2999999999999,636.0,1241.2,367.40400000000005,224.412
2021-02-17,205.4,405.2,720.1000000000001,405.996,196.188
2021-02-18,308.2,621.6,1094.3,444.5880000000001,167.964
2021-02-19,262.99999999999994,565.1999999999999,968.8,443.965,161.445
2021-02-20,166.50000000000003,415.70000000000005,671.1999999999999,705.8000000000001,252.60000000000002
2021-02-21,184.0,646.0,927.7,543.6,260.09999999999997
2021-02-22,638.4,989.6,1968.3,622.5999999999999,378.1000000000001
2021-02-23,250.8,509.80000000000007,893.8000000000002,314.2,170.1
2021-02-24,228.60000000000002,487.59999999999997,838.2,397.3,170.3
2021-02-25,309.9,930.1500000000002,1405.1,483.2,204.60000000000002
2021-02-26,1297.6999999999996,1197.1999999999998,3187.3,708.5,366.29999999999995
2021-02-27,1207.1999999999998,925.0999999999999,2776.0,896.8,640.6
2021-02-28,21.7,314.9,348.00000000000006,435.30000000000007,365.9000000000001
2021-03-01,31.299999999999994,418.5,466.99999999999994,685.5,612.6999999999999
2021-03-02,365.5352941176471,707.1941176470588,1267.9823529411763,919.5999999999999,822.4999999999998
2021-03-03,401.0647058823529,859.5058823529413,1475.3676470588234,896.0,845.3
2021-03-04,9.13076923076923,288.15,301.8961538461539,285.2,237.00000000000003
2021-03-05,6.61923076923077,248.82500000000002,258.0205128205128,281.09999999999997,130.20000000000002
2021-03-06,6.15,333.47499999999997,341.8833333333333,286.1,204.9
2021-03-07,307.4,718.7999999999998,1190.6000000000001,574.1,434.29999999999995
2021-03-08,1111.9499999999998,1431.3500000000004,3136.6,1059.0,697.5999999999998
2021-03-09,544.6000000000001,1162.4999999999998,1997.0,731.9999999999999,364.0
2021-03-10,180.20000000000002,372.2,648.3999999999999,364.7999999999999,274.29999999999995
2021-03-11,171.89999999999998,388.8,651.9999999999998,398.6,135.3
2021-03-12,223.8,493.39999999999986,836.1000000000001,313.8,82.6
2021-03-13,139.3,446.09999999999997,659.9999999999999,241.90000000000003,80.0
2021-03-14,75.8,380.8999999999999,497.0,208.70000000000005,86.99999999999999
2021-03-15,320.30000000000007,696.3,1187.0,405.4,197.09999999999997
2021-03-16,349.99999999999994,703.1,1239.5999999999995,372.4,184.90000000000003
2021-03-17,60.00000000000001,350.9,442.90000000000003,434.9000000000001,171.09999999999997
2021-03-18,74.3,476.8,590.4999999999999,346.2999999999999,180.6
2021-03-19,67.6,456.90000000000003,560.6,244.9,124.30000000000001
2021-03-20,217.80000000000004,736.4,1070.4,388.0,259.4
2021-03-21,83.79999999999998,389.1,518.0,330.4,202.10000000000002
2021-03-22,372.6000000000001,992.1,1563.8000000000002,687.1000000000003,405.30000000000007
2021-03-23,702.9000000000001,886.4999999999999,1964.1,766.6999999999999,457.3
2021-03-24,490.80000000000007,874.9000000000002,1627.2999999999995,788.2999999999998,412.6
2021-03-25,314.70000000000005,653.2,1135.4999999999998,406.6,148.60000000000002
2021-03-26,257.0,532.0,926.1,286.2,99.50000000000001
2021-03-27,184.19999999999996,440.40000000000003,723.6999999999999,330.69999999999993,110.5
2021-03-28,109.89999999999999,288.8,457.1,360.70000000000005,104.49999999999999
2021-03-29,268.3,685.9,1098.0000000000002,539.8000000000001,193.00000000000003
2021-03-30,457.0,1275.9000000000003,1976.6000000000001,760.2,431.90000000000003
2021-03-31,722.6,1601.3999999999999,2709.4,1183.7,689.1
2021-04-01,35.150000000000006,310.84999999999997,364.45,570.3000000000001,367.20000000000005
2021-04-02,11.9,83.8,102.0,229.99999999999997,96.49999999999999
2021-04-03,10.700000000000001,82.69999999999999,99.00000000000001,387.50000000000006,146.1
2021-04-04,118.2,435.5,616.8,512.5,222.60000000000002
2021-04-05,24.000000000000004,193.49999999999997,229.99999999999997,256.1,130.39999999999998
2021-04-06,60.3,303.1,395.2999999999999,169.2,74.4
2021-04-07,134.39999999999998,536.0,741.7000000000002,271.3,111.29999999999998
2021-04-08,320.90000000000003,691.8999999999999,1183.3999999999999,392.6000000000001,128.2
2021-04-09,202.40000000000003,525.6,835.3999999999999,288.5,122.6
2021-04-10,9.599999999999996,139.80000000000004,154.49999999999997,210.8,91.99999999999997
2021-04-11,44.0,330.1,397.1,164.29999999999998,104.10000000000001
2021-04-12,634.1999999999999,1045.8,2017.7,394.5,216.8
2021-04-13,751.3000000000003,1220.1,2371.7999999999997,666.9,365.59999999999997
2021-04-14,266.49999999999994,545.9000000000001,954.2999999999998,382.30000000000007,208.59999999999994
2021-04-15,45.900000000000006,318.8,389.2,196.19999999999993,77.3
2021-04-16,145.09999999999997,587.1999999999999,809.7,343.3,210.8
2021-04-17,97.99999999999997,522.6,672.5,276.2000000000001,160.10000000000002
2021-04-18,162.70000000000005,514.1999999999999,763.6000000000004,323.3,173.2
2021-04-19,94.7,645.7,790.5999999999999,513.7,355.1
2021-04-20,166.1,866.3,1121.2,848.2000000000002,722.4
2021-04-21,382.6,618.8999999999999,1205.7,578.5999999999999,400.7
2021-04-22,77.9,346.4,466.3,382.29999999999995,129.10000000000002
2021-04-23,159.5999999999999,459.99999999999994,705.0,407.29999999999984,169.20000000000002
2021-04-24,39.70000000000001,302.79999999999995,364.0,367.1,216.50000000000006
2021-04-25,10.599999999999998,108.19999999999999,123.99999999999999,269.79999999999995,122.9
2021-04-26,15.0,146.5,169.59999999999997,252.9,97.9
2021-04-27,189.00000000000003,688.0,977.7999999999998,642.7,347.3
2021-04-28,32.80000000000001,308.6000000000001,359.00000000000006,570.2,374.9
2021-04-29,23.6,202.89999999999998,239.29999999999998,263.4,134.70000000000002
2021-04-30,173.00000000000003,669.5499999999998,935.0999999999999,373.99999999999994,220.89999999999995
2021-05-01,53.10000000000001,386.40000000000015,467.9,334.4,223.49999999999994
2021-05-02,178.40000000000003,642.5999999999999,915.6,428.0,329.2
2021-05-03,99.4,273.5,425.79999999999995,302.29999999999995,124.49999999999997
2021-05-04,117.9,345.20000000000005,525.9000000000001,249.20000000000002,69.1
2021-05-05,190.39999999999998,510.59999999999997,802.4000000000001,190.2,85.2
2021-05-06,350.49999999999994,621.3999999999999,1159.2,309.0,139.00000000000003
2021-05-07,184.8,537.4000000000001,820.9999999999999,296.40000000000003,110.5
2021-05-08,139.9,367.4,581.8999999999999,266.6,127.19999999999999
2021-05-09,159.99999999999997,354.9,600.4,195.50000000000003,109.10000000000001
2021-05-10,174.30000000000004,369.8,637.1,268.80000000000007,105.19999999999999
2021-05-11,187.30000000000004,473.1,760.1,287.5,113.0
2021-05-12,205.59999999999997,464.69999999999993,779.7999999999998,384.8,138.2
2021-05-13,94.19999999999999,530.9999999999999,675.8000000000002,348.1000000000001,245.00000000000006
2021-05-14,43.300000000000004,307.00000000000006,373.2,310.4,219.20000000000005
2021-05-15,132.29999999999998,515.0999999999999,718.1,321.5,205.50000000000006
2021-05-16,168.00000000000003,408.20000000000005,665.6000000000001,269.9000000000001,108.8
2021-05-17,164.90000000000003,600.9,853.7,287.3999999999999,159.5
2021-05-18,368.1,678.1,1242.7,300.3,145.20000000000002
2021-05-19,119.3,481.0,663.5000000000001,206.4,95.9
2021-05-20,325.6,509.4,1009.15,426.4000000000001,140.8
2021-05-21,161.9,243.40000000000003,491.99999999999994,360.7,148.00000000000003
2021-05-22,158.29999999999998,493.80000000000007,737.0000000000001,185.09999999999997,100.3
2021-05-23,116.60000000000001,278.0,456.69999999999993,222.9,73.30000000000001
2021-05-24,230.39999999999995,509.69999999999993,863.1000000000001,188.9,84.39999999999998
2021-05-25,233.10000000000005,592.1,949.3999999999999,252.60000000000002,98.10000000000001
2021-05-26,132.70000000000002,542.6,746.4,305.7,143.70000000000002
2021-05-27,285.6999999999999,532.5999999999999,970.0999999999998,428.90000000000003,310.00000000000006
2021-05-28,108.10000000000002,601.3,766.8,449.6,287.9
2021-05-29,40.699999999999996,356.09999999999997,418.80000000000007,413.80000000000007,297.9
2021-05-30,27.399999999999995,131.29999999999998,173.2,386.79999999999995,239.7
2021-05-31,46.0,327.30000000000007,398.3,465.3,353.0
2021-06-01,64.9,428.70000000000005,527.5999999999999,489.2,328.09999999999997
2021-06-02,100.4,835.0,988.8999999999999,657.1,432.5
2021-06-03,186.59999999999997,612.9000000000002,899.4,457.3999999999999,312.4
2021-06-04,34.2,270.2,322.4,222.00000000000003,157.6
2021-06-05,60.79999999999999,371.2,464.90000000000003,286.4,190.29999999999998
2021-06-06,145.39999999999998,628.3,850.7,350.3,229.59999999999997
2021-06-07,238.2,620.3000000000001,985.8999999999999,377.1000000000001,219.8
2021-06-08,368.3,658.6,1223.3,377.79999999999995,208.60000000000002
2021-06-09,269.3,630.3,1043.4,360.3,174.1
2021-06-10,300.69999999999993,464.59999999999997,925.5999999999999,319.4,192.60000000000002
2021-06-11,267.00000000000006,456.40000000000003,865.5000000000001,317.0,172.5
2021-06-12,29.800000000000008,187.3,233.0,303.1000000000001,193.49999999999997
2021-06-13,100.10000000000001,440.20000000000005,593.5,412.60000000000014,286.6
2021-06-14,146.24999999999997,477.40000000000003,701.9500000000002,427.5,260.29999999999995
2021-06-15,26.0,263.9,303.5,315.34999999999997,145.49999999999997
2021-06-16,237.20000000000002,639.4999999999999,1002.8000000000001,418.6,259.3
2021-06-17,109.0,391.20000000000005,558.3000000000002,316.8,319.30000000000007
2021-06-18,8.7,145.5,158.69999999999996,117.39999999999998,105.8
2021-06-19,13.5,118.60000000000001,138.79999999999998,127.39999999999998,86.79999999999998
2021-06-20,14.999999999999996,99.5,122.60000000000001,195.20000000000002,114.19999999999999
2021-06-21,4.999999999999999,98.5,105.7,231.90000000000003,135.5
2021-06-22,5.099999999999999,82.8,90.19999999999997,247.70000000000002,112.10000000000001
2021-06-23,19.8,187.00000000000003,217.40000000000003,235.20000000000002,128.70000000000002
2021-06-24,243.10000000000002,688.7000000000002,1061.6,433.15,291.5
2021-06-25,197.7,432.59999999999997,735.4000000000001,295.6,177.9
2021-06-26,75.49999999999999,317.30000000000007,432.69999999999993,324.50000000000006,242.99999999999997
2021-06-27,16.8,190.69999999999996,216.59999999999997,461.9,398.90000000000003
2021-06-28,8.8,145.59999999999997,158.69999999999996,310.05,241.8
2021-06-29,6.999999999999998,114.0,124.10000000000001,268.59999999999997,198.9
2021-06-30,0.6,6.0,6.8,17.0,10.8
