MeasurementDateGMT,Richmond Upon Thames - Chertsey Road: Nitric Oxide (ug/m3),Richmond Upon Thames - Chertsey Road: Nitrogen Dioxide (ug/m3),Richmond Upon Thames - Chertsey Road: Oxides of Nitrogen (ug/m3),Richmond Upon Thames - Chertsey Road: PM10 Particulate (ug/m3)
2021-06-09,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-10,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-11,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-12,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-13,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-14,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-15,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-16,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-17,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-18,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-19,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-20,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-21,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-22,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-23,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-24,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-25,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-26,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-27,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-28,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-29,36.0,120.0,175.20000000000005,220.7999999999999
2021-06-30,1.5,5.0,7.3,9.2
