MeasurementDateGMT,Barking and Dagenham - Scrattons Farm: Nitric Oxide (ug/m3),Barking and Dagenham - Scrattons Farm: Nitrogen Dioxide (ug/m3),Barking and Dagenham - Scrattons Farm: Oxides of Nitrogen (ug/m3),Barking and Dagenham - Scrattons Farm: PM10 Particulate (ug/m3)
2021-06-10,75.64999999999999,341.34999999999997,456.74999999999994,511.3
2021-06-11,82.59999999999998,330.8,457.59999999999997,534.6999999999999
2021-06-12,24.2,253.8,290.6,389.70000000000005
2021-06-13,16.799999999999997,258.5,284.1000000000001,486.9000000000001
2021-06-14,42.1,413.2,477.5,559.9527472527474
2021-06-15,31.60000000000001,345.5,394.2,509.7626373626374
2021-06-16,98.40000000000002,489.1,639.8,417.9824175824176
2021-06-17,66.69999999999999,442.3,544.5,326.20219780219776
2021-06-18,31.400000000000006,312.4,360.59999999999997,197.2
2021-06-19,20.9,226.3,258.4,238.9
2021-06-20,15.499999999999996,185.9,210.39999999999995,225.99999999999997
2021-06-21,26.6,230.7,271.09999999999997,262.2
2021-06-22,29.8,200.10000000000002,245.89999999999998,332.00000000000006
2021-06-23,39.6,346.09999999999997,406.80000000000007,352.70000000000005
2021-06-24,197.4,627.3999999999999,929.4999999999998,550.3999999999999
2021-06-25,73.2,447.40000000000003,559.5000000000001,296.096923076923
2021-06-26,46.699999999999996,297.90000000000003,369.3999999999999,264.84923076923076
2021-06-27,11.7,232.4,250.5,245.35384615384615
2021-06-28,40.7,329.7,392.4999999999999,402.1
2021-06-29,38.2,281.20000000000005,339.6999999999999,402.80000000000007
2021-06-30,0.6,15.0,15.9,16.5
